NO,시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세금(만원),건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형,부동산유형,수집년월
509,전남광주통합특별시 여수시 소라면 죽림리,1***,12m미만,96.74,월세,202605,15,"2,000",80,2010.0,죽림2길,202606~202805,신규,-,,,단독다가구,단독다가구,2026-05
510,전남광주통합특별시 광산구 오선동,6**,12m미만,98.41,월세,202605,15,"1,000",90,2019.0,진곡산단2번로,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
511,전남광주통합특별시 광산구 월곡동,6**,8m미만,99.08,월세,202605,15,500,95,2017.0,월곡중앙로,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
512,전남광주통합특별시 북구 문흥동,9**,12m미만,88.23,월세,202605,15,"2,000",50,1997.0,문산로74번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
513,전남광주통합특별시 북구 문흥동,9**,12m미만,88.0,월세,202605,15,"2,000",50,1997.0,문산로74번길,-,-,-,,,단독다가구,단독다가구,2026-05
514,인천광역시 서해구 청라동,1**,25m미만,97.15,전세,202605,15,"21,000",0,2011.0,청라라임로122번길,202605~202805,갱신,사용,"20,000",0.0,단독다가구,단독다가구,2026-05
515,전남광주통합특별시 북구 문흥동,9**,12m미만,88.23,월세,202605,15,"2,000",50,1997.0,문산로74번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
516,충청남도 서산시 예천동,1***,12m미만,88.0,월세,202605,15,"1,000",55,2010.0,호수공원11로,202606~202706,신규,-,,,단독다가구,단독다가구,2026-05
517,경상북도 상주시 함창읍 척동리,2**,8m미만,89.28,전세,202605,15,"10,000",0,2020.0,척동1길,202606~202906,신규,-,,,단독다가구,단독다가구,2026-05
518,부산광역시 사상구 주례동,7*,12m미만,92.37,월세,202605,15,"1,000",42,2003.0,주례로27번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
519,서울특별시 노원구 상계동,1**,8m미만,88.29,월세,202605,15,500,35,1991.0,수락산로,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
520,경상남도 김해시 관동동,4**,12m미만,100.0,월세,202605,15,"3,000",90,2017.0,대청로26번안길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
521,경상남도 창원시 성산구 중앙동,*,12m미만,95.0,전세,202605,15,"25,000",0,1988.0,외동반림로138번길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-05
522,경상남도 거제시 두모동,4**,8m미만,92.5,월세,202605,15,100,45,,두모길,202605~202705,신규,-,,,단독다가구,단독다가구,2026-05
523,서울특별시 강남구 논현동,2**,8m미만,92.98,월세,202605,15,"5,000",260,2004.0,논현로120길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
524,서울특별시 강남구 논현동,2**,8m미만,89.54,전세,202605,15,"17,500",0,1973.0,논현로114길,202605~202705,신규,-,,,단독다가구,단독다가구,2026-05
525,제주특별자치도 제주시 애월읍 곽지리,2***,12m미만,99.84,월세,202605,15,500,67,,곽봉로,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
526,경기도 이천시 신둔면 장동리,6**,8m미만,96.0,월세,202605,15,"1,000",65,1998.0,원적로449번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
527,경기도 수원시 장안구 파장동,5**,8m미만,93.24,월세,202605,15,300,30,2003.0,파장천로12번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
528,경상북도 울진군 울진읍 읍내리,4**,25m미만,89.37,월세,202605,15,"10,000",20,1987.0,향교로,202605~202705,신규,-,,,단독다가구,단독다가구,2026-05
529,충청북도 음성군 맹동면 쌍정리,8*,8m미만,86.51,월세,202605,15,"1,000",65,,맹동산단로,202606~202805,신규,-,,,단독다가구,단독다가구,2026-05
530,경상남도 창원시 의창구 명서동,1**,12m미만,89.97,전세,202605,15,"5,000",0,1991.0,명서로89번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
531,서울특별시 용산구 이태원동,2**,8m미만,93.25,월세,202605,15,"2,000",150,1998.0,회나무로32길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-05
532,강원특별자치도 정선군 북평면 남평리,1***,12m미만,98.65,월세,202605,15,100,35,2014.0,문화마을길,202605~202610,신규,-,,,단독다가구,단독다가구,2026-05
533,서울특별시 송파구 송파동,1**,8m미만,97.6,월세,202605,15,"3,000",160,1998.0,송파대로36길,202605~202805,갱신,-,"3,000",150.0,단독다가구,단독다가구,2026-05
534,경상북도 포항시 북구 장성동,1***,12m미만,92.4,월세,202605,15,"1,000",50,2011.0,장량로61번길,202605~202705,신규,-,,,단독다가구,단독다가구,2026-05
535,경기도 이천시 신둔면 고척리,5**,8m미만,96.96,월세,202605,15,"1,000",90,2018.0,도자예술로62번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
536,경기도 수원시 장안구 정자동,4*,8m미만,100.96,월세,202605,15,"10,000",50,2011.0,수성로261번길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-05
537,충청북도 청주시 흥덕구 강내면 월탄리,2**,8m미만,92.16,월세,202605,15,"2,000",55,2016.0,월탄2길,202605~202705,신규,-,,,단독다가구,단독다가구,2026-05
538,서울특별시 양천구 신정동,1***,8m미만,86.43,월세,202605,15,"3,000",90,2002.0,중앙로25길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
539,울산광역시 남구 달동,5**,8m미만,87.36,월세,202605,15,"10,000",25,2012.0,번영로173번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
540,경기도 평택시 서정동,5**,12m미만,90.09,월세,202605,15,500,50,1992.0,복창로,202605~202705,신규,-,,,단독다가구,단독다가구,2026-05
541,경상북도 영덕군 축산면 축산리,9*,8m미만,88.85,월세,202605,15,0,15,1950.0,축산항길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
542,대전광역시 유성구 학하동,7**,25m미만,95.0,전세,202605,15,"24,000",0,2024.0,학하동로63번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
543,강원특별자치도 춘천시 효자동,5**,8m미만,101.02,월세,202605,15,"1,000",50,1997.0,효명길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
544,제주특별자치도 제주시 애월읍 광령리,4***,8m미만,98.44,월세,202605,15,"1,000",133,2016.0,고성10길,202605~202705,신규,-,,,단독다가구,단독다가구,2026-05
545,경상남도 진주시 상대동,3**,12m미만,87.88,월세,202605,15,"7,000",20,2002.0,동진로215번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
546,경기도 파주시 적성면 식현리,1**,8m미만,93.49,월세,202605,15,300,35,,국사로,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
547,부산광역시 연제구 거제동,2**,8m미만,85.16,월세,202605,15,100,30,2003.0,여고로,202605~202705,신규,-,,,단독다가구,단독다가구,2026-05
548,경기도 고양시 덕양구 향동동,4**,25m미만,101.03,전세,202605,15,"44,000",0,2021.0,향동1로,202606~202806,갱신,-,"44,000",0.0,단독다가구,단독다가구,2026-05
549,경기도 광명시 철산동,1**,12m미만,99.25,월세,202605,15,"6,000",84,1989.0,연서로12번길,202607~202807,갱신,사용,"6,000",80.0,단독다가구,단독다가구,2026-05
550,대구광역시 달서구 두류동,1***,8m미만,100.0,월세,202605,15,500,55,1993.0,성당로39길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
551,경기도 화성시 동탄구 반송동,1**,12m미만,90.69,전세,202605,15,"20,000",0,2015.0,금반2길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-05
552,경기도 수원시 권선구 권선동,1***,8m미만,91.8,월세,202605,15,"10,000",65,1994.0,덕영대로1217번길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-05
553,경기도 수원시 영통구 이의동,1***,12m미만,100.52,월세,202605,15,"25,000",60,2012.0,대학1로8번길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-05
554,울산광역시 중구 다운동,8**,8m미만,94.89,전세,202605,15,"5,000",0,2007.0,다운15길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
555,경기도 군포시 산본동,7*,8m미만,100.08,월세,202605,15,"1,000",80,1991.0,산본천로229번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
556,서울특별시 강서구 화곡동,1***,8m미만,86.18,월세,202605,15,"7,000",50,1996.0,강서로39길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
557,충청북도 제천시 고명동,4**,8m미만,99.72,월세,202605,15,"3,000",60,2019.0,고명로6길,202606~202805,신규,-,,,단독다가구,단독다가구,2026-05
558,경기도 평택시 서정동,6**,8m미만,100.0,월세,202605,15,500,100,2023.0,국제로,202606~202706,신규,-,,,단독다가구,단독다가구,2026-05
559,충청북도 진천군 진천읍 읍내리,2**,8m미만,97.02,월세,202605,15,500,40,2013.0,중앙서로,202606~203106,신규,-,,,단독다가구,단독다가구,2026-05
560,충청남도 아산시 용화동,3**,8m미만,89.7,월세,202605,15,500,30,1992.0,시민로303번길,202605~202705,신규,-,,,단독다가구,단독다가구,2026-05
561,대구광역시 달서구 상인동,5**,12m미만,90.63,월세,202605,14,"3,500",75,2018.0,월곡로47길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-05
562,대전광역시 서구 가장동,5*,12m미만,99.12,월세,202605,14,"1,500",70,2002.0,괴정로184번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
563,경기도 김포시 장기동,2***,12m미만,100.9,전세,202605,14,"38,000",0,2023.0,초당로16번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
564,경기도 포천시 신북면 가채리,8**,8m미만,91.12,월세,202605,14,500,45,1994.0,중앙로197번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
565,경기도 평택시 용이동,6**,25m미만,87.0,월세,202605,14,"2,000",110,2020.0,용죽5길,202605~202705,신규,-,,,단독다가구,단독다가구,2026-05
566,경기도 고양시 일산서구 대화동,2***,8m미만,96.84,월세,202605,14,"2,000",65,2001.0,일산로636번길,202607~202806,신규,-,,,단독다가구,단독다가구,2026-05
567,제주특별자치도 제주시 조천읍 와산리,1***,8m미만,99.55,전세,202605,14,"27,000",0,2016.0,대흘10길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
568,경상북도 포항시 남구 연일읍 유강리,5**,25m미만,93.5,월세,202605,14,"2,000",40,2016.0,유강길17번길,202606~202705,신규,-,,,단독다가구,단독다가구,2026-05
569,울산광역시 중구 다운동,5**,8m미만,96.4,월세,202605,14,"1,000",25,,구루미5길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
570,경기도 화성시 만세구 장안면 장안리,2**,8m미만,91.27,전세,202605,14,"15,000",0,,포승장안로,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
571,대구광역시 달서구 상인동,1***,8m미만,85.65,월세,202605,14,500,40,1988.0,상원로4길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
572,경기도 안산시 상록구 이동,5**,25m이상,95.0,전세,202605,14,"16,000",0,2001.0,충장로,202607~202807,신규,-,,,단독다가구,단독다가구,2026-05
573,경기도 성남시 분당구 분당동,1**,12m미만,96.8,월세,202605,14,"29,000",40,2001.0,선지봉로6번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
574,강원특별자치도 강릉시 사천면 노동리,1***,8m미만,94.75,전세,202605,14,"17,000",0,2016.0,샛돌3길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
575,경기도 평택시 비전동,9**,12m미만,92.01,월세,202605,14,500,120,2016.0,비전6길,202605~202705,갱신,-,500,105.0,단독다가구,단독다가구,2026-05
576,전북특별자치도 정읍시 수성동,9**,8m미만,89.34,월세,202605,14,"1,000",40,1997.0,수성4로,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
577,서울특별시 광진구 중곡동,6**,12m미만,89.69,전세,202605,14,"35,000",0,1973.0,능동로37길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
578,울산광역시 울주군 온산읍 덕신리,4**,8m미만,86.67,월세,202605,14,100,45,2007.0,용방소8길,202605~202705,신규,-,,,단독다가구,단독다가구,2026-05
579,제주특별자치도 서귀포시 하예동,7**,8m미만,94.32,월세,202605,14,"2,500",167,2023.0,예래해안로,202606~202805,신규,-,,,단독다가구,단독다가구,2026-05
580,충청남도 서산시 수석동,4**,8m미만,99.59,전세,202605,14,"25,000",0,2024.0,홍안벌로,202608~202808,신규,-,,,단독다가구,단독다가구,2026-05
581,경기도 성남시 분당구 분당동,1**,12m미만,96.8,월세,202605,14,"29,000",40,2001.0,선지봉로6번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
582,경기도 부천시 원미구 중동,1***,12m미만,87.16,전세,202605,14,"19,000",0,1995.0,심중로123번가길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
583,충청북도 청주시 상당구 용암동,1***,12m미만,92.27,월세,202605,14,"2,000",75,1996.0,용암북로6번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
584,대구광역시 수성구 범물동,1***,8m미만,93.93,월세,202605,14,"1,000",58,1996.0,범안로3안길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
585,경기도 수원시 영통구 매탄동,1***,8m미만,97.48,전세,202605,14,"18,000",0,1990.0,매탄로51번길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-05
586,제주특별자치도 제주시 조천읍 와산리,1***,8m미만,99.55,전세,202605,14,"27,000",0,2016.0,대흘10길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
587,서울특별시 강동구 명일동,3**,8m미만,97.45,월세,202605,14,"20,000",55,1997.0,양재대로136길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-05
588,인천광역시 서해구 청라동,1**,12m미만,89.0,전세,202605,13,"19,000",0,2016.0,보석로18번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
589,전북특별자치도 부안군 주산면 동정리,1**,8m미만,99.0,전세,202605,13,"1,000",0,1945.0,부서안길,-,-,-,,,단독다가구,단독다가구,2026-05
590,서울특별시 금천구 독산동,9**,25m이상,85.08,전세,202605,13,"30,000",0,1989.0,남부순환로,202607~202807,신규,-,,,단독다가구,단독다가구,2026-05
591,경기도 이천시 부발읍 가좌리,2**,8m미만,99.29,전세,202605,13,"26,000",0,2020.0,가좌로61번길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-05
592,경상남도 창원시 의창구 명서동,1**,12m미만,85.96,월세,202605,13,"3,500",40,1987.0,지귀로59번길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-05
593,전남광주통합특별시 여수시 봉산동,2**,12m미만,96.0,월세,202605,13,500,40,1987.0,봉산남4길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
594,전남광주통합특별시 북구 연제동,4**,8m미만,97.08,월세,202605,13,"1,000",40,1989.0,연양로20번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
595,인천광역시 서해구 청라동,1**,12m미만,86.05,월세,202605,13,"2,000",90,2018.0,보석로11번안길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
596,인천광역시 서해구 석남동,5**,12m미만,94.04,월세,202605,13,500,40,2018.0,가남로,202605~202705,갱신,사용,500,40.0,단독다가구,단독다가구,2026-05
597,서울특별시 서초구 방배동,8**,8m미만,101.79,전세,202605,13,"47,000",0,1996.0,서초대로33길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
598,충청남도 천안시 서북구 불당동,1***,12m미만,99.0,월세,202605,13,"1,000",100,2010.0,불당1길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
599,서울특별시 강남구 논현동,2**,8m미만,85.77,월세,202605,13,"5,000",263,1997.0,봉은사로33길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
600,서울특별시 노원구 상계동,1**,8m미만,98.61,월세,202605,13,500,35,2003.0,한글비석로,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
601,경기도 수원시 영통구 매탄동,1**,8m미만,89.3,전세,202605,13,"18,500",0,1993.0,동수원로,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
602,경기도 이천시 부발읍 가좌리,2**,8m미만,99.29,전세,202605,13,"26,000",0,2020.0,가좌로61번길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-05
603,서울특별시 강남구 역삼동,7**,8m미만,90.35,월세,202605,13,"43,000",2,1996.0,논현로79길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
604,경기도 평택시 포승읍 원정리,1**,8m미만,99.78,월세,202605,13,"2,000",70,2010.0,포승향남로537번길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-05
605,경기도 고양시 일산동구 식사동,5**,8m미만,92.79,전세,202605,13,"15,000",0,1994.0,영심길15번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
606,충청북도 청주시 흥덕구 운천동,1***,8m미만,87.12,월세,202605,13,500,60,1989.0,사운로206번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
607,경상북도 영주시 가흥동,1***,12m미만,100.0,전세,202605,13,"16,000",0,2016.0,대학로201번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
608,강원특별자치도 홍천군 화촌면 군업리,4**,8m미만,86.3,월세,202605,13,"3,000",60,2016.0,구룡령로,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
609,경기도 의정부시 의정부동,4**,8m미만,96.5,월세,202605,13,"1,000",53,1994.0,흥선로138번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
610,서울특별시 광진구 자양동,5**,8m미만,98.4,월세,202605,13,"30,000",100,1997.0,뚝섬로44길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
611,경기도 포천시 소흘읍 직동리,1**,8m미만,92.97,월세,202605,13,"3,000",80,1989.0,직동길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-05
612,경기도 오산시 양산동,6**,25m미만,100.0,전세,202605,13,"20,000",0,2014.0,세남로,202607~202806,신규,-,,,단독다가구,단독다가구,2026-05
613,경기도 구리시 교문동,8**,12m미만,91.56,월세,202605,13,"15,000",40,1994.0,장자대로13번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
614,경기도 광주시 경안동,1**,8m미만,98.98,전세,202605,13,"22,000",0,2021.0,경안로88번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
615,경기도 성남시 분당구 수내동,1**,12m미만,100.53,월세,202605,13,"5,000",132,1996.0,발이봉남로31번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
616,경기도 평택시 팽성읍 남산리,1**,8m미만,98.98,월세,202605,13,"2,000",70,2004.0,송화택지로,202606~202706,신규,-,,,단독다가구,단독다가구,2026-05
617,제주특별자치도 제주시 애월읍 소길리,1**,12m미만,98.72,월세,202605,13,"1,800",150,2018.0,장소로,202605~202705,신규,-,,,단독다가구,단독다가구,2026-05
618,경기도 남양주시 진접읍 금곡리,3**,8m미만,94.23,월세,202605,13,"13,000",65,2023.0,주곡로,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
619,경기도 이천시 부발읍 가좌리,2**,8m미만,99.29,전세,202605,13,"26,000",0,2020.0,가좌로61번길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-05
620,서울특별시 마포구 합정동,3**,8m미만,98.28,월세,202605,13,"3,000",30,1998.0,포은로2가길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
621,경기도 고양시 일산서구 법곳동,1**,8m미만,92.97,전세,202605,13,"3,500",0,1994.0,대화로37번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
622,경기도 화성시 만세구 마도면 청원리,3**,8m미만,93.93,월세,202605,13,"2,000",70,2011.0,해운로742번길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-05
623,서울특별시 종로구 혜화동,*,8m미만,88.74,전세,202605,13,"45,000",0,2014.0,혜화로6가길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-05
624,제주특별자치도 제주시 조천읍 와산리,5**,8m미만,97.61,월세,202605,12,"1,000",83,2018.0,와선로,202607~202707,신규,-,,,단독다가구,단독다가구,2026-05
625,서울특별시 동대문구 전농동,2**,8m미만,90.35,월세,202605,12,"2,000",90,1974.0,사가정로5길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-05
626,경기도 화성시 효행구 정남면 관항리,6**,8m미만,99.04,월세,202605,12,"3,000",130,2009.0,관항길257번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
627,전남광주통합특별시 무안군 삼향읍 남악리,1***,12m미만,101.43,월세,202605,12,"1,000",70,2012.0,남악5로60번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
628,전남광주통합특별시 광산구 월곡동,5**,8m미만,85.61,월세,202605,12,"1,000",40,1991.0,월곡로71번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
629,부산광역시 부산진구 부전동,9*,12m미만,85.16,월세,202605,12,500,40,1981.0,서전로9번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
630,울산광역시 울주군 범서읍 구영리,7**,12m미만,95.06,월세,202605,12,300,100,2015.0,점촌1길,202606~202612,신규,-,,,단독다가구,단독다가구,2026-05
631,경기도 여주시 하동,3**,8m미만,88.59,월세,202605,12,"1,500",65,1996.0,우암로,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
632,서울특별시 강서구 등촌동,6**,12m미만,90.49,전세,202605,12,"30,000",0,1988.0,공항대로51길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-05
633,경기도 평택시 비전동,8**,8m미만,95.2,월세,202605,12,"1,000",80,2002.0,매봉산5길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
634,경상북도 경주시 성건동,6**,8m미만,98.7,전세,202605,12,"15,000",0,1985.0,북문로85번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
635,경기도 성남시 수정구 산성동,6**,8m미만,86.11,전세,202605,12,"8,000",0,1988.0,수정남로314번길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-05
636,경기도 부천시 원미구 심곡동,3**,8m미만,88.89,월세,202605,12,"1,500",80,1989.0,심중로8번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
637,충청남도 천안시 동남구 원성동,6**,8m미만,99.17,전세,202605,12,"8,000",0,2003.0,고재16길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
638,경상남도 진주시 봉곡동,*,8m미만,90.0,월세,202605,12,"8,000",30,2011.0,비봉로71번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
639,강원특별자치도 원주시 명륜동,2**,8m미만,96.0,월세,202605,12,"1,000",50,2007.0,단구로,202605~202705,신규,-,,,단독다가구,단독다가구,2026-05
640,대구광역시 서구 내당동,4**,12m미만,86.4,월세,202605,12,"7,000",10,1985.0,당산로53길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
641,제주특별자치도 제주시 노형동,7**,12m미만,98.51,월세,202605,12,"1,500",108,2003.0,진군길,202605~202705,신규,-,,,단독다가구,단독다가구,2026-05
642,서울특별시 은평구 신사동,2**,8m미만,89.0,월세,202605,12,500,35,1995.0,가좌로11가길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
643,경기도 용인시 기흥구 중동,9*,8m미만,91.89,월세,202605,12,"10,000",130,2021.0,동백중앙로54번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
644,경기도 의정부시 민락동,7**,12m미만,92.4,전세,202605,12,"22,000",0,2016.0,송현로82번길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-05
645,제주특별자치도 제주시 노형동,2***,25m미만,85.59,월세,202605,12,500,67,2001.0,정존11길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
646,서울특별시 노원구 상계동,1**,12m미만,85.38,월세,202605,12,300,35,1991.0,한글비석로24마길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
647,제주특별자치도 제주시 한림읍 한림리,4**,12m미만,89.6,월세,202605,12,100,50,1991.0,명랑남동길,202605~202705,신규,-,,,단독다가구,단독다가구,2026-05
648,서울특별시 중구 장충동2가,4*,8m미만,88.07,월세,202605,12,"3,000",170,,퇴계로56길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
649,경상남도 진주시 봉곡동,*,8m미만,90.0,월세,202605,12,"8,000",30,2011.0,비봉로71번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
650,제주특별자치도 서귀포시 표선면 표선리,5**,12m미만,95.11,월세,202605,12,"1,000",100,2018.0,표선중앙로43번길,202605~202705,신규,-,,,단독다가구,단독다가구,2026-05
651,경기도 안산시 상록구 이동,5**,12m미만,99.17,전세,202605,12,"12,000",0,2003.0,충장로6안길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
652,울산광역시 중구 학산동,*,12m미만,99.37,전세,202605,12,"9,000",0,2002.0,옥교12길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
653,경기도 남양주시 다산동,3***,8m미만,99.48,월세,202605,12,"10,000",50,1997.0,경춘로476번길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-05
654,경기도 평택시 비전동,8**,8m미만,89.0,월세,202605,12,700,57,1993.0,매봉산4길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-05
655,경기도 양평군 용문면 다문리,1**,8m미만,94.44,전세,202605,12,"18,000",0,2013.0,예술인마을1길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
656,경기도 남양주시 화도읍 가곡리,1**,8m미만,88.38,월세,202605,12,"3,000",150,2022.0,비룡로,202605~202705,신규,-,,,단독다가구,단독다가구,2026-05
657,세종특별자치시  금남면 용포리,2**,8m미만,97.0,월세,202605,12,"2,000",70,2013.0,용포로,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
658,대전광역시 서구 갈마동,2**,12m미만,100.0,월세,202605,12,"2,800",85,2002.0,계룡로314번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
659,경기도 동두천시 송내동,6**,12m미만,94.1,월세,202605,12,"1,000",60,2004.0,중앙로33번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
660,경기도 남양주시 와부읍 월문리,1***,8m미만,89.0,월세,202605,11,"3,000",70,2012.0,고래산로,202607~202807,신규,-,,,단독다가구,단독다가구,2026-05
661,서울특별시 서대문구 연희동,6*,8m미만,96.64,월세,202605,11,"10,000",370,2024.0,연희로20길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
662,전남광주통합특별시 순천시 조곡동,8*,8m미만,85.03,월세,202605,11,200,35,1991.0,자경2길,202605~202705,신규,-,,,단독다가구,단독다가구,2026-05
663,제주특별자치도 서귀포시 성산읍 온평리,1***,8m미만,99.17,월세,202605,11,"1,000",92,2016.0,온평서로,202605~202705,신규,-,,,단독다가구,단독다가구,2026-05
664,경기도 수원시 권선구 고색동,8*,8m미만,90.08,월세,202605,11,"1,500",80,1996.0,고색로66번길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-05
665,충청남도 아산시 음봉면 신수리,3**,8m미만,86.59,전세,202605,11,"4,000",0,2022.0,신수리길197번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
666,대구광역시 달성군 하빈면 하산리,1**,8m미만,94.85,월세,202605,11,500,40,2011.0,하산4길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
667,경기도 양주시 고암동,6**,12m미만,100.71,월세,202605,11,"10,000",120,2023.0,고원2나길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
668,경상남도 진주시 신안동,4**,12m미만,90.63,월세,202605,11,"3,000",50,1996.0,신안들말길10번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
669,강원특별자치도 원주시 무실동,1***,12m미만,96.26,월세,202605,11,"2,000",80,2014.0,만대공원길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-05
