NO,시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세금(만원),건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형,부동산유형,수집년월
813,울산광역시 동구 방어동,1***,8m미만,90.66,전세,202604,8,"10,000",0,2002.0,문현4길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
814,제주특별자치도 제주시 구좌읍 송당리,1***,8m미만,99.11,전세,202604,8,"10,000",0,2000.0,비자림로,202608~203108,신규,-,,,단독다가구,단독다가구,2026-04
815,서울특별시 양천구 목동,2**,8m미만,97.52,월세,202604,8,"5,000",200,1978.0,목동중앙본로22길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
816,경기도 용인시 처인구 역북동,4**,-,99.0,월세,202604,8,500,30,1989.0,관전로,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
817,전북특별자치도 완주군 운주면 산북리,4**,12m미만,99.64,월세,202604,8,300,25,2015.0,대둔산로,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
818,부산광역시 사하구 괴정동,4**,8m미만,87.0,월세,202604,8,"2,000",10,1985.0,사리로7번길,202604~202804,갱신,-,"2,000",10.0,단독다가구,단독다가구,2026-04
819,전남광주통합특별시 북구 오치동,1***,12m미만,101.48,월세,202604,8,"1,000",65,1994.0,송월로39번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
820,경상북도 포항시 남구 효자동,5**,12m미만,97.68,월세,202604,8,"1,000",80,2016.0,효성로16번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
821,대전광역시 중구 석교동,2**,8m미만,99.51,월세,202604,8,"3,000",65,2021.0,사득로54번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
822,제주특별자치도 제주시 한림읍 한림리,1***,8m미만,95.86,월세,202604,8,"7,000",25,,한림로12길,202604~202704,갱신,-,"7,000",25.0,단독다가구,단독다가구,2026-04
823,경기도 부천시 원미구 중동,1***,12m미만,90.22,전세,202604,8,"22,000",0,1996.0,계남로326번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
824,서울특별시 마포구 서교동,3**,8m미만,90.0,월세,202604,8,"2,000",200,1991.0,와우산로21길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
825,대전광역시 서구 갈마동,4**,12m미만,96.48,전세,202604,8,"18,000",0,1994.0,갈마로85번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
826,경기도 안양시 동안구 호계동,1***,25m미만,99.91,전세,202604,8,"30,000",0,1994.0,신기대로33번길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-04
827,제주특별자치도 제주시 구좌읍 월정리,5**,8m미만,98.18,월세,202604,8,"2,000",125,,월정1길,202605~202710,신규,-,,,단독다가구,단독다가구,2026-04
828,경기도 이천시 모가면 진가리,1**,8m미만,96.0,월세,202604,8,100,35,2022.0,대월로121번길,202604~202703,신규,-,,,단독다가구,단독다가구,2026-04
829,경기도 안성시 미양면 양지리,9*,8m미만,99.46,월세,202604,8,300,40,2016.0,미양로,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
830,경상북도 김천시 대항면 향천리,7**,8m미만,99.64,월세,202604,8,150,10,,향천2길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
831,서울특별시 강남구 역삼동,6**,8m미만,86.4,월세,202604,8,"3,000",160,1994.0,논현로101길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
832,경기도 광주시 초월읍 지월리,4**,8m미만,96.97,전세,202604,8,"7,000",0,1993.0,경수길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
833,경기도 광주시 초월읍 지월리,6**,8m미만,97.02,월세,202604,8,"2,000",75,,현산안길61번길,202606~202807,신규,-,,,단독다가구,단독다가구,2026-04
834,서울특별시 성북구 종암동,2*,8m미만,89.99,월세,202604,8,"5,000",100,2006.0,회기로3가길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-04
835,전북특별자치도 전주시 덕진구 진북동,1***,25m미만,90.0,월세,202604,8,"3,000",70,2017.0,벚꽃3길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
836,서울특별시 강서구 화곡동,7**,8m미만,86.61,전세,202604,8,"13,000",0,1992.0,강서로5라길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
837,경기도 양평군 양평읍 회현리,3**,8m미만,87.24,전세,202604,7,"16,000",0,2013.0,충신로222번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
838,강원특별자치도 춘천시 석사동,7**,12m미만,87.89,월세,202604,7,"1,000",50,1997.0,우석로85번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
839,서울특별시 동대문구 용두동,1**,8m미만,85.98,전세,202604,7,"24,000",0,2003.0,천호대로24길,202606~202805,갱신,-,"23,000",0.0,단독다가구,단독다가구,2026-04
840,경기도 안산시 상록구 본오동,6**,12m미만,95.7,월세,202604,7,"3,000",70,2000.0,샘골로4길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
841,경기도 화성시 동탄구 반송동,1**,12m미만,96.15,전세,202604,7,"35,000",0,2017.0,탄요2길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-04
842,서울특별시 동작구 상도동,4**,8m미만,91.76,월세,202604,7,"10,000",100,1990.0,상도로37길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
843,울산광역시 동구 일산동,4**,12m미만,92.4,월세,202604,7,"2,000",60,2013.0,번덕1길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
844,경기도 하남시 감북동,1**,8m미만,98.27,월세,202604,7,162,140,2018.0,서하남로47번길,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
845,서울특별시 종로구 삼청동,3*,8m미만,85.32,월세,202604,7,"2,000",200,1996.0,북촌로5나길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
846,전남광주통합특별시 목포시 상동,8**,12m미만,98.78,월세,202604,7,500,40,1995.0,하당로221번길,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
847,전북특별자치도 전주시 완산구 남노송동,1**,8m미만,90.41,월세,202604,7,"12,000",40,2014.0,마당재1길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
848,대구광역시 동구 율하동,1***,12m미만,97.37,월세,202604,7,"2,000",80,2013.0,율하서로1길,202605~202804,신규,-,,,단독다가구,단독다가구,2026-04
849,대전광역시 대덕구 중리동,3**,8m미만,97.0,월세,202604,7,"5,000",45,2010.0,중리서로41번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
850,서울특별시 은평구 진관동,3**,8m미만,99.03,전세,202604,7,"47,000",0,2012.0,의상봉길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-04
851,인천광역시 부평구 부평동,1*,8m미만,100.08,월세,202604,7,"2,000",70,1994.0,주부토로104번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
852,경기도 수원시 영통구 이의동,1***,25m미만,98.02,전세,202604,7,"35,000",0,2014.0,대학1로8번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
853,경기도 수원시 장안구 영화동,4**,12m미만,90.0,월세,202604,7,100,23,2010.0,영화로37번길,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
854,제주특별자치도 제주시 이호이동,2**,8m미만,97.25,전세,202604,7,"25,000",0,,백포남길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
855,충청북도 제천시 청풍면 사오리,6*,8m미만,95.92,전세,202604,7,"1,000",0,1999.0,호반로,202604~203104,신규,-,,,단독다가구,단독다가구,2026-04
856,대구광역시 북구 노원동1가,4**,12m미만,87.12,전세,202604,7,"6,000",0,1995.0,옥산로7길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
857,강원특별자치도 강릉시 교동,1***,12m미만,87.24,월세,202604,7,"3,000",120,2006.0,하슬라로232번길,202606~202805,신규,-,,,단독다가구,단독다가구,2026-04
858,경기도 안산시 단원구 대부남동,1***,8m미만,99.49,월세,202604,7,"1,000",100,2024.0,대남로354번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
859,충청남도 당진시 신평면 남산리,4**,8m미만,94.42,월세,202604,7,"1,000",70,2021.0,만동포로,202604~202704,갱신,-,"2,000",70.0,단독다가구,단독다가구,2026-04
860,부산광역시 금정구 부곡동,2**,25m미만,94.29,전세,202604,7,"13,000",0,2001.0,부곡로,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
861,서울특별시 마포구 상암동,1*,8m미만,91.64,월세,202604,7,"3,000",165,1997.0,매봉산로2안길,202606~202806,갱신,사용,"3,000",160.0,단독다가구,단독다가구,2026-04
862,서울특별시 용산구 이태원동,9*,8m미만,89.64,월세,202604,7,"5,000",105,1983.0,보광로51길,202604~202804,갱신,사용,"5,000",100.0,단독다가구,단독다가구,2026-04
863,전남광주통합특별시 광산구 신창동,1***,12m미만,89.41,월세,202604,7,"1,000",145,2009.0,장신로309번길,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
864,인천광역시 검단구 불로동,9**,-,88.6,월세,202604,7,"6,000",175,2026.0,목지로,202606~202806,신규,-,,,단독다가구,단독다가구,2026-04
865,울산광역시 동구 주전동,2**,8m미만,93.97,월세,202604,7,"2,500",55,2001.0,샘길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
866,울산광역시 울주군 서생면 대송리,3**,8m미만,98.01,월세,202604,7,"2,000",80,2011.0,대송길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
867,충청북도 청주시 상당구 남일면 두산리,1**,8m미만,98.5,월세,202604,7,500,60,2005.0,두산길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
868,경기도 부천시 원미구 중동,1***,12m미만,92.78,전세,202604,7,"22,000",0,1996.0,부흥로272번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
869,서울특별시 서대문구 연희동,5*,8m미만,90.53,전세,202604,7,"13,000",0,1998.0,연희로14길,202604~202804,갱신,-,"12,000",0.0,단독다가구,단독다가구,2026-04
870,대구광역시 동구 신기동,5**,12m미만,88.8,전세,202604,7,"10,000",0,1996.0,율하동로24길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
871,경기도 성남시 분당구 정자동,2**,8m미만,97.0,전세,202604,6,"35,000",0,,불곡북로37번길,-,-,-,,,단독다가구,단독다가구,2026-04
872,경기도 수원시 팔달구 화서동,1**,12m미만,88.83,월세,202604,6,"2,000",70,1987.0,팔달로119번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
873,경기도 수원시 권선구 권선동,1***,8m미만,97.17,월세,202604,6,"4,000",60,2002.0,세권로165번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
874,전남광주통합특별시 보성군 보성읍 주봉리,2**,8m미만,94.23,월세,202604,6,100,20,2004.0,주봉길,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
875,서울특별시 금천구 시흥동,9**,8m미만,88.0,월세,202604,6,"10,000",150,,시흥대로34길,202607~202806,신규,-,,,단독다가구,단독다가구,2026-04
876,충청남도 천안시 서북구 쌍용동,1***,12m미만,101.25,월세,202604,6,"1,000",50,2001.0,쌍용13길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
877,인천광역시 서해구 경서동,7**,25m미만,92.0,월세,202604,6,"4,000",70,2015.0,경서로,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
878,전북특별자치도 군산시 조촌동,9**,8m미만,95.94,월세,202604,6,"1,000",50,2012.0,양안1길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-04
879,충청남도 천안시 서북구 성정동,7**,12m미만,90.4,월세,202604,6,"1,200",50,1989.0,성정13길,202605~202804,신규,-,,,단독다가구,단독다가구,2026-04
880,부산광역시 사상구 주례동,5*,8m미만,100.08,월세,202604,6,300,29,2011.0,진사로28번길,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
881,전북특별자치도 전주시 덕진구 여의동2가,5**,8m미만,89.36,월세,202604,6,"12,500",20,2017.0,덕용1길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
882,서울특별시 관악구 신림동,1***,12m미만,92.22,전세,202604,6,"31,000",0,1987.0,남부순환로172길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
883,부산광역시 남구 용호동,4**,12m미만,93.14,월세,202604,6,"1,000",40,,동명로131번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
884,경기도 이천시 백사면 경사리,3**,8m미만,99.0,월세,202604,6,"1,500",35,,원적로685번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
885,서울특별시 관악구 신림동,1*,8m미만,93.34,월세,202604,6,"30,000",20,1995.0,남부순환로184가길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
886,경기도 성남시 분당구 정자동,2**,25m미만,94.5,월세,202604,6,"5,000",80,1996.0,불곡북로31번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
887,경기도 용인시 수지구 풍덕천동,7**,12m미만,95.8,전세,202604,6,"25,000",0,1995.0,풍덕천로140번길,202604~202804,갱신,-,"20,000",0.0,단독다가구,단독다가구,2026-04
888,대구광역시 수성구 범어동,4**,8m미만,89.95,월세,202604,6,"2,000",35,1994.0,국채보상로192길,202605~202805,갱신,-,"2,000",35.0,단독다가구,단독다가구,2026-04
889,서울특별시 강북구 수유동,5**,8m미만,87.24,월세,202604,6,"5,000",200,2022.0,삼양로139나길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
890,경기도 고양시 일산서구 일산동,6**,8m미만,85.96,월세,202604,6,100,20,,일청로8번길,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
891,충청북도 영동군 용산면 구촌리,4**,8m미만,93.27,월세,202604,6,500,40,1991.0,구촌5길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
892,대구광역시 달서구 송현동,1***,12m미만,87.57,월세,202604,6,"1,500",55,1989.0,앞산순환로49길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
893,경기도 용인시 수지구 동천동,9**,12m미만,90.0,전세,202604,6,"35,000",0,2014.0,동천로113번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
894,서울특별시 강남구 일원동,6**,12m미만,90.72,월세,202604,6,"5,000",200,1986.0,양재대로53길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
895,충청남도 보령시 남포면 창동리,5**,8m미만,98.22,전세,202604,6,"10,000",0,2013.0,창동1길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-04
896,서울특별시 은평구 응암동,5**,8m미만,94.35,월세,202604,6,"2,000",135,1992.0,불광천길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-04
897,서울특별시 용산구 이태원동,2**,8m미만,98.8,전세,202604,6,"40,000",0,1999.0,회나무로12길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
898,인천광역시 부평구 십정동,4**,8m미만,90.0,월세,202604,6,"1,000",80,2001.0,동암광장로12번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
899,서울특별시 용산구 이태원동,2**,8m미만,98.8,전세,202604,6,"40,000",0,1999.0,회나무로12길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
900,대전광역시 동구 용운동,6**,25m미만,99.17,월세,202604,6,"1,000",55,2010.0,대학로,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
901,경기도 군포시 금정동,8**,8m미만,91.78,월세,202604,6,"4,000",70,1994.0,쟁골2길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
902,서울특별시 동작구 사당동,2**,25m미만,93.5,월세,202604,6,"10,000",95,1990.0,사당로17길,202605~202805,갱신,-,"10,000",95.0,단독다가구,단독다가구,2026-04
903,경기도 남양주시 별내동,1***,25m미만,87.0,전세,202604,6,"32,000",0,2018.0,식송1로,202604~202804,갱신,사용,"32,000",0.0,단독다가구,단독다가구,2026-04
904,전남광주통합특별시 해남군 해남읍 해리,6**,8m미만,95.27,월세,202604,6,"2,000",50,1998.0,교육청길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
905,충청북도 청주시 청원구 율량동,2***,8m미만,92.05,월세,202604,6,"3,000",130,2021.0,율중로16번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
906,경기도 시흥시 정왕동,1***,12m미만,92.4,월세,202604,5,"8,000",30,2000.0,정왕천로432번길,202604~202804,갱신,-,"6,000",40.0,단독다가구,단독다가구,2026-04
907,서울특별시 중랑구 중화동,3**,12m미만,87.84,월세,202604,5,"5,000",40,2018.0,봉화산로3길,202605~202804,신규,-,,,단독다가구,단독다가구,2026-04
908,서울특별시 도봉구 방학동,6**,8m미만,88.02,월세,202604,5,500,35,1994.0,방학로6가길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
909,강원특별자치도 강릉시 노암동,6**,8m미만,91.44,월세,202604,5,"14,000",5,1980.0,노암길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
910,경기도 양평군 서종면 서후리,4**,8m미만,91.0,월세,202604,5,"2,000",65,2022.0,대추나무골길8번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
911,전남광주통합특별시 여수시 국동,6**,12m미만,93.02,월세,202604,5,500,55,1987.0,국동5길,202605~202705,신규,-,,,단독다가구,단독다가구,2026-04
912,서울특별시 금천구 독산동,9**,8m미만,86.51,월세,202604,5,"1,000",100,2020.0,독산로70다길,202604~202607,갱신,-,"26,000",47.0,단독다가구,단독다가구,2026-04
913,제주특별자치도 제주시 애월읍 구엄리,6**,8m미만,99.97,월세,202604,5,"1,000",117,2017.0,구엄동3길,202605~202705,신규,-,,,단독다가구,단독다가구,2026-04
914,경상북도 경주시 건천읍 조전리,9**,8m미만,88.0,전세,202604,5,"3,000",0,1998.0,건천천남길,202605~202705,갱신,-,"3,000",0.0,단독다가구,단독다가구,2026-04
915,울산광역시 중구 복산동,1**,8m미만,91.02,월세,202604,5,"1,000",40,,도화골6길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
916,부산광역시 북구 구포동,9**,12m미만,97.11,월세,202604,5,"2,000",55,1997.0,백양대로1016번나길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
917,강원특별자치도 고성군 현내면 대진리,1**,12m미만,96.33,월세,202604,5,500,60,,한나루로,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
918,제주특별자치도 제주시 삼양이동,2***,12m미만,91.0,월세,202604,5,"1,000",75,2013.0,지석13길,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
919,충청남도 서산시 온석동,4**,8m미만,93.27,전세,202604,5,"10,000",0,2010.0,서령로,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
920,경기도 하남시 덕풍동,7**,12m미만,101.02,전세,202604,4,"54,075",0,2011.0,덕풍북로99번길,202604~202804,갱신,사용,"51,500",0.0,단독다가구,단독다가구,2026-04
921,서울특별시 강동구 성내동,4**,8m미만,99.64,월세,202604,4,"40,000",25,2002.0,양재대로85길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
922,서울특별시 광진구 능동,2**,8m미만,86.0,전세,202604,4,"40,000",0,1997.0,천호대로112길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
923,서울특별시 강서구 공항동,1***,12m미만,96.06,월세,202604,4,"3,000",120,2002.0,방화대로6마길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
924,경기도 수원시 팔달구 지동,4**,8m미만,95.11,월세,202604,4,500,50,1993.0,중부대로,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
925,경기도 남양주시 오남읍 팔현리,3**,8m미만,99.2,전세,202604,4,"10,000",0,2006.0,팔현로207번길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-04
926,경기도 남양주시 와부읍 월문리,2**,8m미만,99.34,월세,202604,4,"2,000",30,1994.0,수레로,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
927,경기도 평택시 팽성읍 송화리,5*,8m미만,98.55,월세,202604,4,500,55,1990.0,안정로40번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
928,경기도 남양주시 다산동,6***,12m미만,92.69,월세,202604,4,"15,000",145,2021.0,다산중앙로20번길,202606~202902,신규,-,,,단독다가구,단독다가구,2026-04
929,서울특별시 광진구 능동,2**,8m미만,93.25,월세,202604,4,"10,000",100,2003.0,능동로34길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
930,서울특별시 양천구 신정동,9**,12m미만,91.87,월세,202604,4,"27,000",25,1997.0,목동로19길,202604~202804,갱신,-,"25,000",25.0,단독다가구,단독다가구,2026-04
931,제주특별자치도 제주시 조천읍 와산리,1***,8m미만,99.83,월세,202604,4,"1,000",125,2017.0,와산남길,202605~202705,신규,-,,,단독다가구,단독다가구,2026-04
932,강원특별자치도 강릉시 송정동,3**,8m미만,97.0,월세,202604,4,"2,000",60,2002.0,송정길33번길,202604~202701,신규,-,,,단독다가구,단독다가구,2026-04
933,대전광역시 중구 호동,1*,8m미만,90.0,월세,202604,4,"2,000",30,2003.0,모암로14번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
934,서울특별시 종로구 명륜3가,*,12m미만,90.53,월세,202604,4,"2,000",130,1961.0,명륜2길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
935,전남광주통합특별시 서구 쌍촌동,9**,8m미만,97.59,월세,202604,4,"2,500",100,2012.0,운천로91번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
936,대구광역시 달서구 신당동,1***,8m미만,99.1,월세,202604,4,"8,000",21,2017.0,성서서로69길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
937,대전광역시 유성구 전민동,2**,8m미만,98.0,월세,202604,4,"1,000",50,2002.0,유성대로1679번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
938,대전광역시 유성구 복용동,5**,25m미만,86.0,월세,202604,4,"5,000",90,2021.0,학하복용로,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
939,세종특별자치시  소정면 소정리,1**,12m미만,97.0,전세,202604,4,"4,800",0,2008.0,소정길,-,-,-,,,단독다가구,단독다가구,2026-04
940,제주특별자치도 서귀포시 표선면 가시리,2***,12m미만,97.3,월세,202604,4,500,75,2015.0,원님로,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
941,경기도 성남시 중원구 도촌동,5**,12m미만,99.0,전세,202604,4,"30,000",0,2008.0,도촌로7번길,202605~202710,신규,-,,,단독다가구,단독다가구,2026-04
942,경기도 고양시 일산동구 정발산동,7**,12m미만,86.0,월세,202604,4,"10,000",50,1995.0,무궁화로75번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
943,서울특별시 도봉구 방학동,3**,12m미만,85.44,월세,202604,4,"7,000",80,1982.0,시루봉로15라길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
944,경기도 성남시 분당구 정자동,2**,25m미만,94.32,월세,202604,4,"33,600",89,1998.0,불곡북로27번길,202608~202702,갱신,사용,"32,000",85.0,단독다가구,단독다가구,2026-04
945,경기도 고양시 일산동구 백석동,1***,8m미만,98.18,전세,202604,4,"21,300",0,1996.0,강촌로12번길,202604~202804,갱신,-,"20,300",0.0,단독다가구,단독다가구,2026-04
946,경기도 연천군 연천읍 동막리,3**,12m미만,88.95,월세,202604,4,"3,000",50,2014.0,,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
947,경기도 안산시 상록구 월피동,4**,8m미만,90.0,월세,202604,4,"2,000",70,1995.0,부루지1길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
948,경기도 광명시 철산동,1**,8m미만,96.72,월세,202604,4,"1,000",70,1989.0,시청로101번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
949,제주특별자치도 제주시 이도이동,4**,8m미만,96.1,월세,202604,4,"1,000",83,1998.0,정든로5길,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
950,경기도 평택시 신장동,6**,8m미만,86.09,월세,202604,4,500,50,1985.0,남산로26번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
951,경기도 부천시 오정구 작동,1*,12m미만,92.7,전세,202604,4,"14,000",0,1991.0,삼작로495번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
952,세종특별자치시  소정면 소정리,1**,12m미만,97.0,전세,202604,4,"4,800",0,2008.0,소정길,-,-,-,,,단독다가구,단독다가구,2026-04
953,제주특별자치도 제주시 아라일동,6***,8m미만,88.66,월세,202604,4,500,92,2013.0,아란6길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
954,서울특별시 송파구 가락동,1**,12m미만,85.04,전세,202604,4,"19,670",0,1989.0,문정로11길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-04
955,경기도 부천시 원미구 상동,5**,12m미만,87.1,월세,202604,4,"10,000",50,2003.0,상이로75번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
956,강원특별자치도 춘천시 교동,1**,12m미만,85.62,월세,202604,4,"3,000",60,1979.0,삭주로70번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
957,대구광역시 동구 율하동,9**,12m미만,87.36,월세,202604,4,"1,000",50,1990.0,율하동로15길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
958,경기도 성남시 분당구 이매동,2**,8m미만,92.52,전세,202604,4,"22,000",0,,이매로123번길,202604~202712,신규,-,,,단독다가구,단독다가구,2026-04
959,서울특별시 강서구 화곡동,9**,25m미만,86.84,전세,202604,4,"10,000",0,1991.0,강서로5나길,202605~202805,갱신,-,"9,500",0.0,단독다가구,단독다가구,2026-04
960,경기도 평택시 모곡동,2**,8m미만,98.64,월세,202604,3,500,75,2016.0,모곡길,202604~202610,신규,-,,,단독다가구,단독다가구,2026-04
961,경상남도 창원시 성산구 신월동,7*,12m미만,90.0,월세,202604,3,"7,000",50,1997.0,신월로86번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
962,전북특별자치도 전주시 완산구 효자동2가,1***,12m미만,97.76,전세,202604,3,"17,000",0,2013.0,소태정5길,202604~202904,갱신,-,"16,000",0.0,단독다가구,단독다가구,2026-04
963,부산광역시 연제구 연산동,1***,8m미만,93.03,월세,202604,3,300,33,2014.0,금련로12번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
964,강원특별자치도 속초시 조양동,5**,8m미만,92.72,월세,202604,3,"6,000",30,1989.0,청대마을길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
965,서울특별시 광진구 중곡동,7*,25m미만,89.32,전세,202604,3,"21,000",0,1988.0,영화사로,202606~202806,신규,-,,,단독다가구,단독다가구,2026-04
966,경기도 남양주시 화도읍 월산리,4**,8m미만,99.0,월세,202604,3,"3,000",60,1997.0,경춘로지현2길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
967,경기도 성남시 분당구 야탑동,2**,8m미만,91.0,월세,202604,3,"17,500",45,1995.0,장미로140번길,-,-,-,,,단독다가구,단독다가구,2026-04
968,경기도 안성시 공도읍 만정리,6**,8m미만,88.96,월세,202604,3,"1,000",60,1994.0,심교길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
969,서울특별시 동대문구 전농동,4**,12m미만,88.0,전세,202604,3,"18,500",0,1992.0,답십리로23길,202604~202804,갱신,-,"16,500",0.0,단독다가구,단독다가구,2026-04
970,경기도 김포시 통진읍 가현리,6**,8m미만,90.66,월세,202604,3,500,50,2003.0,가현로105번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
971,부산광역시 부산진구 전포동,2**,8m미만,96.72,월세,202604,3,"2,000",80,1988.0,서전로68번길,202604~203004,신규,-,,,단독다가구,단독다가구,2026-04
972,서울특별시 노원구 중계동,9*,8m미만,90.0,전세,202604,3,"23,000",0,1993.0,중계로14라길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-04
