품목코드,품목명,Tier,가중치,pred,보정치,pred_corr
F012090,건강기기렌탈비,A,1.5,106.55601742748891,0.0,106.55601742748891
F012100,치료재료,A,1.5,103.02000068720345,0.0,103.02000068720345
F021020,건강검진비,A,1.2,107.67930084631087,0.0,107.67930084631087
F022020,치과보철료,A,6.8,105.0157609813368,-0.2541795544256568,105.16826871399219
F031020,병원검사료,A,1.1,62.3,0.0,62.3
G011010,소형승용차,A,1.0,104.86969967516747,0.0,104.86969967516747
G011020,중형승용차,A,1.0,103.53065010287513,0.0,103.53065010287513
G011030,대형승용차,A,3.2,110.10194296711077,0.0,110.10194296711077
G011040,경승용차,A,0.6,106.75885398998133,0.0,106.75885398998133
G011050,다목적승용차,A,7.7,111.5599972761813,-0.13155618370826735,111.63893098640627
G011060,수입승용차,A,9.3,110.13631746050531,0.0,110.13631746050531
G011070,전기동력차,A,5.1,104.18592902450177,0.0,104.18592902450177
G011080,자전거,A,0.5,134.6138496333907,0.0,134.6138496333907
G022010,자동차용품,A,0.9,112.2504640481204,0.0,112.2504640481204
G022020,블랙박스,A,0.2,102.06025896553811,0.10142502810371923,101.99940394867588
G022030,자동차타이어,A,0.9,120.9288503238287,0.0,120.9288503238287
G022040,자동차수리비,A,6.3,118.1791732573933,0.0,118.1791732573933
G022050,엔진오일교체료,A,1.0,136.406255472124,0.0,136.406255472124
G022060,세차료,A,0.5,137.15256917930404,0.0,137.15256917930404
G023010,자동차학원비,A,0.5,115.70483806691217,0.12634213210246514,115.6290327876507
G023020,주차료,A,1.2,112.69677728318136,0.0,112.69677728318136
G023040,승용차임차료,B,3.2,87.28364786119718,0.0,87.28364786119718
G023050,대리운전이용료,A,0.4,136.3855896988529,0.0,136.3855896988529
G023060,자동차검사료,A,0.3,100.0,0.0,100.0
