품목코드,품목명,Tier,가중치,모델,pred_2025-08,actual_2025-08,pred_2025-09,actual_2025-09,pred_2025-10,actual_2025-10,pred_2025-11,actual_2025-11,pred_2025-12,actual_2025-12,pred_2026-01,actual_2026-01,pred_2026-02,actual_2026-02,pred_2026-03,actual_2026-03,pred_2026-04,actual_2026-04,pred_2026-05,actual_2026-05,pred_2026-06,actual_2026-06,pred_2026-07,actual_2026-07
K021010,호텔숙박료,A,2.1,비계절ETS,125.28742388394302,135.14,131.33432138305764,125.29,127.73815871455677,138.75,134.2387389187711,129.53,131.52629903969745,128.78,129.99110261351223,119.11,123.69494879785925,122.02,122.73299674261528,124.19,123.63069000010043,131.49,128.24691620023,138.35,134.38591131691157,131.45,132.65387092704518,146.38
K021020,여관숙박료,A,1.5,비계절ETS,108.71424070972004,108.99,109.05542373874613,108.74,108.83705459810174,109.44,109.48420227230669,108.59,108.72940688881441,108.3,108.37261461894461,108.1,108.14629461247486,108.31,108.32549903004613,108.15,108.18624967778455,108.2,108.21985322769673,108.82,108.81425365322283,109.04,109.07461524486652,109.85
K021030,콘도이용료,B,0.8,계절ETS,166.48092683864886,173.07,134.04495583752998,117.02,124.57255049354951,138.58,126.04649017845746,123.35,141.46671956440824,139.94,153.2635942225179,145.94,135.23364216773834,140.95,132.16029691318005,116.3,125.44178149762644,122.13,130.68788890288863,134.73,124.72494337691649,126.04,150.1564475667146,165.29
K021040,학교기숙사비,A,0.9,비계절ETS,115.06382008095969,114.98,115.06335644203004,115.38,115.44131397710039,115.38,115.46148780326915,115.38,115.46216493363474,115.38,115.46177066010871,115.38,115.46132301135668,115.38,115.4608730904021,118.91,118.83782578974244,118.91,119.06018039624713,118.91,119.06930722793341,118.91,119.06500018959923,118.91
K021050,휴양시설이용료,A,1.4,비계절ETS,126.7035895245361,136.31,136.57844648871745,109.65,111.75717533839672,117.96,117.49790189744604,108.29,109.85774176011749,110.18,110.2936223119445,109.52,109.79729190890846,109.88,110.02522583822166,104.35,105.34852280581832,104.68,104.90274253036226,109.56,108.99189631557223,107.21,107.63147267691183,127.14
L011010,목욕료,A,0.6,비계절ETS,134.60697486099784,134.53,134.6234122624766,134.36,134.33783069153176,135.0,135.24346090746474,135.25,135.47471786027654,135.9,136.27460302044622,136.92,137.5277864248938,137.34,137.81614921883948,137.64,138.00190323704965,138.12,138.49811349088878,138.23,138.4648328688148,138.34,138.5017749257792,138.45
L011020,찜질방이용료,A,0.6,비계절ETS,132.54881307991852,132.33,132.52579366255543,132.44,132.60666954516532,132.55,132.69581506127676,132.75,132.9027192949916,132.74,132.8472636596027,133.98,134.33965610687096,134.46,134.8346076073414,134.52,134.81003226944574,135.26,135.63910963207067,135.29,135.57893491663484,135.45,135.70040272071873,135.66
L011030,이발료,A,0.3,비계절ETS,116.8297683987984,116.75,116.88649289349281,117.3,117.4887573588678,117.84,118.06935041502581,118.35,118.61097801396178,118.52,118.767238711551,118.86,119.11605799678466,118.98,119.21696620982115,119.49,119.75772272855927,119.87,120.14910154152822,119.96,120.21362895587752,120.07,120.30379866961097,120.14
L011040,미용료,A,7.3,비계절ETS,119.0099292680473,118.73,118.96736371740629,118.79,118.99760336527889,118.83,119.0083872525981,119.1,119.28950448832498,119.27,119.45353688292943,119.56,119.75583433295931,120.39,120.66684255539437,120.62,120.8874763462499,120.88,121.14316168981819,120.87,121.09515362085948,120.94,121.14182745769206,121.13
L011050,뷰티미용료,A,2.2,비계절ETS,118.88805316541678,119.21,119.45792850267698,119.23,119.43572367860727,119.3,119.4782343705196,119.87,120.11527999233266,119.96,120.17803530029686,120.42,120.67507145235811,120.62,120.86446344834671,120.91,121.15970773288078,121.64,121.96222703487837,121.67,121.94543165772632,121.83,122.08657407442928,121.85
L012010,면도기,A,0.4,비계절ETS,121.90493919717173,125.42,123.5805370303762,123.87,123.95340670802089,122.99,123.76166268086396,123.01,123.58993441955255,126.74,124.86641348818503,121.97,123.91592613249152,126.64,125.08432191032873,124.89,125.1276787820153,125.04,125.18511461607652,125.1,125.22294244638404,124.18,124.85157578480118,123.71
L012020,헤어드라이어,A,0.7,비계절ETS,113.9873701318617,113.12,113.63253511022329,115.34,114.32800093831166,113.89,114.15003221373023,114.4,114.25158514138374,112.58,113.5724841790312,120.03,116.19214890836028,112.89,114.85316724225203,115.6,115.15536190918657,114.91,115.05607913864736,112.71,114.10683068748445,113.5,113.86116024941624,122.21
L012030,칫솔,A,0.4,비계절ETS,103.41051984942673,99.08,101.82109252458216,102.46,102.07817531778535,104.15,102.86152856700329,100.79,102.11680812118225,104.19,102.89613851882032,102.83,102.88949160900654,101.09,102.24725670289617,103.83,102.84413829052144,105.19,103.72098774591625,104.12,103.88549494997169,105.7,104.57214986734479,105.83
L012040,치약,A,0.5,비계절ETS,111.76497258122386,115.3,113.60558265392243,120.35,117.15041850567269,117.32,117.30583713579783,116.85,117.13742470291741,117.36,117.31698512984852,117.05,117.24585130056207,115.2,116.26550045243533,110.68,113.45412500564402,119.65,116.66697649338121,117.1,116.94872809753628,114.96,116.01424852974058,118.19
L012050,비누,A,0.3,비계절ETS,137.52885394813768,133.97,135.59907016957695,133.97,134.41527751215423,133.84,133.71926331669138,136.94,135.1890437730112,137.15,136.2725018059221,139.23,138.08034267040017,138.98,138.92795445909917,138.04,138.77828192628303,140.92,140.2436854131156,138.89,139.85544389231137,139.04,139.61496909079088,140.24
L012060,샴푸,A,1.0,비계절ETS,143.07504739283686,142.02,142.86006529448875,145.81,144.741021970685,143.32,144.35642318705717,142.32,143.61065535620386,143.12,143.63485936263862,143.65,143.90918337322535,142.01,143.16797115047686,140.93,142.2064811207966,141.98,142.2612531045379,144.14,143.41490224683633,142.67,143.21420872741376,142.52
L012070,바디워시,A,0.5,비계절ETS,109.1070184154821,113.89,111.13238531120543,116.02,113.2131788121072,121.49,116.85965889283713,120.4,118.36825928451441,119.53,118.78532090273481,119.81,119.13993001525057,117.88,118.44936337541571,122.57,120.22013192490557,120.06,120.03621975090999,121.77,120.71957180874269,120.09,120.32312779871478,117.82
L012080,화장지,A,1.3,비계절ETS,122.30365347798426,122.69,122.68924210618506,121.81,122.16317568500651,121.36,121.65526100927762,120.15,120.59890596272822,119.82,120.01227447904185,118.88,119.1320778230677,120.99,120.41285031065547,121.86,121.47317898286052,121.83,121.78094549792704,122.36,122.26201705514592,122.7,122.65688708393955,123.12
L012090,기초화장품,A,4.5,비계절ETS,107.37608771246582,107.39,107.42523519178121,106.93,107.10707254813265,109.1,108.5790110636045,108.19,108.3381180356107,108.75,108.67246212194173,108.22,108.38652816660513,109.22,109.02228340904145,109.5,109.40357883484397,107.78,108.28037744933394,107.29,107.60570771681566,107.15,107.31453423959141,108.83
L012100,기능성화장품,A,3.7,비계절ETS,131.7651479202299,130.97,131.48251363263256,131.13,131.34748347263596,130.17,130.83861478149075,130.05,130.44527160882515,130.32,130.31057963320603,130.3,130.231888775158,131.49,130.71259015246935,132.01,131.27759227083996,131.59,131.46970887441958,131.35,131.4793432989408,131.39,131.48801456176943,131.13
L012110,색조화장품,A,0.7,비계절ETS,109.49413218607548,108.82,109.00626341341432,108.55,108.68050421417846,108.58,108.63524354324603,108.87,108.8611510548875,108.98,108.995584837634,109.09,109.11101141348155,109.91,109.80394909406871,109.38,109.50999005983216,108.93,109.07804309517016,108.97,109.01942011927328,109.34,109.3083813885562,109.3
L012120,모발염색약,A,0.7,비계절ETS,120.44234176581129,113.97,117.70263762251584,117.5,117.59272245816439,118.92,118.12511308706286,123.96,120.52357641476121,122.6,121.36981671717825,124.32,122.58606368151922,117.51,120.45987988517602,124.97,122.30338694604089,121.35,121.89349819275785,128.83,124.74174561568705,135.36,129.2452044469328,130.6
L012130,구강세정제,A,0.2,비계절ETS,120.1580987118825,112.41,117.33999932958302,120.29,118.4261150498895,111.44,115.98588572602195,119.02,117.17846755331973,112.97,115.71666980997527,115.9,115.85010672073649,124.16,118.89152994631286,116.83,118.22286082601018,119.99,118.91882566242774,118.01,118.66610232453161,120.0,119.20734301246317,121.6
L021010,손목시계,A,0.6,비계절ETS,130.34645282230173,129.86,130.36118737585596,129.86,130.34385421300874,129.86,130.322577842961,136.79,136.06334969073117,136.79,137.2915871457583,136.79,137.4772683657625,136.79,137.47635282883837,136.79,137.4416650002937,145.45,144.52538595511987,145.45,146.27338321154227,145.45,146.53438575676742,145.45
L021020,장신구,A,1.0,비계절ETS,116.31433330042586,117.06,117.0175383268632,117.06,117.18300829610826,117.06,117.22124335654603,117.06,117.22939755777361,117.06,117.23043192080884,117.06,117.22978938849315,117.06,117.22875883033248,117.06,117.22764558758054,119.74,119.27482295444693,119.74,119.76253316818323,119.74,119.87492443457968,119.74
L021030,가방,A,2.7,비계절ETS,108.2264101704337,108.07,108.22403527729973,108.07,108.22171509364465,108.07,108.21945120371944,108.07,108.21723737294636,110.94,110.10630223642394,110.94,110.76971677114543,110.94,110.99757620569626,110.94,111.07513556395119,110.94,111.10045875759599,110.94,111.10757744869947,110.94,111.10685183986871,110.94
L021040,핸드백,A,1.4,비계절ETS,112.79662481424239,112.62,112.79562024138903,112.62,112.79462704356307,112.62,112.79358933812273,108.06,110.84348953393273,110.52,110.77573843000634,120.34,114.88499303543259,120.34,117.3490086230476,110.52,114.49893894783595,115.44,114.96167405506779,115.44,115.23212289687909,115.44,115.39002700557297,115.44
L021050,우산,A,0.2,비계절ETS,106.85695704338652,106.98,107.02921857450308,106.95,107.02262362857299,106.95,107.0145235538486,106.89,106.95156190697303,106.69,106.75108811591531,106.37,106.41791676725843,106.07,106.08376368136626,106.04,106.00604299474537,106.37,106.30742773249581,106.58,106.55362309428128,106.76,106.75872382243857,107.23
L021060,유모차,A,0.2,비계절ETS,106.5240703471135,106.79,106.65693913779779,106.79,106.72321775074731,106.36,106.54110682972491,106.79,106.66534599606861,106.79,106.72742814753684,106.36,106.54327329107912,106.03,106.28612264273367,105.99,106.1376144340627,106.14,106.13854354671572,105.66,105.89873851033624,105.46,105.67879687544662,105.62
L021070,선글라스,A,0.4,비계절ETS,100.93051112346896,101.14,101.1945483127738,101.21,101.25537245855891,101.4,101.45225732597622,101.62,101.68163988339171,101.66,101.7067120030842,101.93,101.99392086766008,102.64,102.7857017529165,102.47,102.53853175877656,103.08,103.19202038614789,102.77,102.8712059155409,102.77,102.80918488860955,102.8
L021080,지갑,A,0.5,비계절ETS,122.68997670885659,122.69,122.68998761710449,122.69,122.68999341462927,122.69,122.68999649851435,122.69,122.68999813817926,122.69,122.68999901001737,122.69,122.68999947362106,122.69,122.68999972010099,122.69,122.6899998511692,122.69,122.68999992086307,122.69,122.68999995792083,122.69,122.68999997762506,122.69
L031010,산후조리원이용료,A,0.7,비계절ETS,121.63729360805911,121.61,121.97358658028622,121.65,121.95235925794553,121.72,121.97567355441663,122.08,122.34594393323513,122.48,122.7604944256913,124.54,125.0806325382162,125.35,125.92701539802984,125.93,126.49779062861441,126.55,127.11677322670084,126.85,127.36476086549744,127.44,127.95755550804594,128.06
L031040,보험서비스료,A,8.6,비계절ETS,190.99882139238963,190.29,190.99239982401878,190.29,191.5890477113644,190.29,191.50994714427625,190.29,191.43802088161706,190.29,191.37100284550607,211.52,210.6840367441534,211.52,213.19386802357369,211.52,213.37392338554085,215.81,217.2864995335289,215.81,217.68618893078644,215.81,217.63241953589198,215.81
L031050,자동차보험료,A,3.7,비계절ETS,93.61200314741734,93.67,93.61623182582943,93.67,93.62015224798756,93.67,93.6237878998018,93.67,93.6271599656681,93.67,93.63028768480345,93.67,93.63318872416181,94.93,94.94185555009125,94.93,94.94094349870554,94.93,94.94010733412001,94.93,94.93933927293135,94.93,94.93863282620438,94.93
L031060,금융수수료,A,0.2,비계절ETS,99.9989216467504,100.0,99.99895793455903,100.0,99.99899989296452,100.0,99.99903388993647,100.0,99.99906961269517,100.0,99.99910775672404,100.0,99.99914056639255,100.0,99.99916941842393,100.0,99.99920321449846,100.0,99.99923245063965,100.0,99.99926083003899,100.0,99.99928837429532,100.0
L031090,대입전형료,A,0.1,비계절ETS,93.34589880160168,93.36,93.3459755500774,101.14,101.07924878312151,101.14,101.12972722329835,101.14,101.13002678172944,101.14,101.13008264535843,101.74,101.72694294810479,101.74,101.73044281449778,101.74,101.73051390285926,101.74,101.73056619380796,101.74,101.73061805173526,101.74,101.73066931681647,101.74
L031100,시험응시료,A,0.4,비계절ETS,116.2584132751876,116.1,116.25442909734589,116.1,116.25066983088126,116.1,116.24714596571377,116.1,116.24370253711642,116.1,116.24047884434236,116.1,116.23740099917043,116.1,116.23445904970342,116.1,116.23164978280265,116.1,116.22896187594338,116.1,116.2263626761091,116.1,116.22388004503385,116.1
L031110,장례비,A,2.6,비계절ETS,109.29098012966675,109.2,109.29842282042928,109.27,109.36729946599277,109.27,109.3646749109542,109.34,109.43366703780124,109.35,109.44139676380635,109.99,110.09286501785687,110.04,110.1411318321808,111.04,111.16227343391778,111.04,111.15823562459786,111.35,111.47286382727127,111.36,111.47928953369846,111.45
A013010,갈치,B,1.1,계절ETS,110.73916967613017,115.18,114.71971041806862,108.21,107.71825543656709,107.7,108.561033404849,112.46,112.75170252152839,115.2,117.70829358860668,116.85,118.69230763192834,114.72,115.5364147041068,119.85,121.1353817492148,119.94,119.52099047630529,124.38,122.57281821555915,121.43,119.1465123310318,122.77
A013020,명태,B,0.7,계절ETS,110.53627067775663,107.81,106.99507217402238,110.8,111.19723655020017,105.28,104.65103670763172,110.25,111.19117267378957,110.2,110.88287682128464,110.39,110.31252727240478,108.82,108.24372181831848,109.26,109.19442337170777,109.9,110.04917186068688,112.01,112.38446817799579,111.73,111.71844718466902,111.0
A013030,조기,B,0.9,계절ETS,122.11257834460959,122.66,123.24429039703769,122.99,124.67147443259832,126.87,126.82329609050828,127.76,128.69171251258203,129.64,130.84548303630132,131.07,132.95014208727366,130.58,131.59955119754528,132.75,133.91040535018038,132.19,132.90591399064758,132.32,133.18142186316615,133.27,133.7157556134083,133.61
A013040,고등어,B,2.0,계절ETS,124.64665190946636,129.63,129.6154512017175,127.15,126.41159719455992,128.64,129.2103800164801,133.25,134.44955670818328,134.73,137.42774057564623,135.66,137.33485239792412,134.71,136.32559686007974,136.12,137.30381225490876,135.74,136.36454001628283,134.76,131.90488198788984,138.03,135.98553285882983,136.02
A013050,오징어,B,1.0,계절ETS,130.6448873980121,128.24,128.8788978287689,128.44,128.17661018940348,131.35,132.91035884669296,129.55,129.52652128050323,131.21,131.58669836668844,129.68,129.13826655290825,133.51,133.87229230812295,132.99,132.70424593707403,132.18,132.29834040363028,137.07,136.92633606614356,134.96,134.0875800538757,132.29
A013060,게,B,0.9,계절ETS,97.44921667007435,97.3,95.32744325508828,94.98,94.67429697986717,94.37,94.32841307016157,94.79,94.9799598190384,96.6,97.59120845980239,93.81,93.63566338385641,92.28,91.29661567925102,92.57,92.4517355361304,92.25,92.68226102023709,93.76,94.43278807458314,95.12,95.28652008051212,94.65
A013070,굴,B,0.4,계절ETS,116.18775122265096,117.56,117.8729185984358,116.7,124.49619499561061,114.46,131.73620361748326,127.6,135.29474849784145,135.07,123.53521013576747,120.74,112.05042849742404,118.34,109.5962105480342,114.1,114.32042685094508,113.98,114.28303129187508,114.91,114.89843995614996,115.17,114.24569651586431,114.81
A013080,조개,B,0.6,계절ETS,114.70674488429746,115.57,116.24897295520985,116.22,116.97086154462045,117.92,117.63035304784736,120.81,120.78555330191745,124.91,125.42319644523465,125.74,125.94942251715318,125.53,125.04001984509111,124.19,124.47840855523835,126.2,126.60407605120922,127.03,126.96045558797745,121.08,121.00989001134774,121.71
A013090,전복,B,0.5,계절ETS,88.17053407897079,86.8,90.88952194656456,86.78,88.67900296089553,86.25,86.51421714548194,85.27,86.58071866175932,86.82,87.95439174576278,86.24,87.40891289032706,86.63,83.76520013945067,85.83,83.40872312203453,85.78,84.94109119060907,84.48,82.71847388975152,86.15,84.38552315152349,86.09
A013100,새우,B,0.7,계절ETS,122.9254714790456,122.47,122.70582015414504,124.47,124.08221392740909,123.84,123.94546993724283,121.49,121.623056789029,122.56,123.92214605668183,123.44,123.51758343195559,123.0,121.71005358795684,122.21,121.66325194129615,122.13,121.33338477698605,123.15,123.8678446777531,124.21,124.75101619453275,125.12
A013130,낙지,B,0.5,계절ETS,118.35284408274487,118.71,119.56271352854621,119.09,119.23444832299113,118.67,118.31628920378184,119.37,120.16469733220079,120.33,120.89857661224593,123.17,124.83702892740114,123.68,124.50698827712274,124.07,124.878545111489,124.63,124.15570011745422,125.43,126.56398054937691,125.75,125.78141745991262,126.09
A016010,사과,B,2.3,계절ETS,174.1324408163883,179.5,183.75273431303896,166.57,162.58991569533617,161.61,152.70275098286666,160.73,159.66876157244042,159.36,162.54627118650959,162.9,167.5943002223335,167.79,168.18991819492402,170.94,172.50538378467425,171.96,172.70623873870602,173.01,173.2837847593271,174.8,175.1390631795461,170.88
A016020,배,B,0.7,계절ETS,168.09798243893323,153.34,155.0152668878266,132.03,118.62010044428507,133.78,127.092837925433,127.46,130.07462836136278,128.88,133.20013035763745,133.57,138.68529232237017,139.39,140.36793046292598,147.53,148.01003081023592,147.35,147.4081918589903,149.8,150.25543741727859,158.19,158.7009944170118,173.31
A016030,복숭아,B,1.0,계절ETS,144.92848020569474,158.58,176.72111754166454,162.68,156.94430366254502,161.17,149.720019942817,150.2,149.3257920504925,148.67,152.13761051803007,151.62,155.53973313341032,152.01,151.43852273109516,148.83,146.75157008414868,145.2,141.43755199405064,142.54,138.28437169378364,141.38,152.54914009854747,154.04
A016040,포도,B,1.4,계절ETS,152.8663583229469,149.4,137.1143145057362,132.63,128.80169423274475,127.53,117.78454349371214,127.26,126.0449923732239,128.25,130.32184692908942,128.52,131.83066072954165,127.2,122.54890311403675,122.75,117.46994919082223,118.41,119.5226427669007,119.3,122.86049312287096,123.33,142.8818142906291,144.3
A016050,밤,B,0.2,계절ETS,118.9973623318574,118.28,121.4063327545134,115.62,110.84510179902011,111.17,109.11973545912774,111.52,111.08690353263896,111.97,113.32419297480136,114.35,117.13358798396703,113.5,115.78222305176435,112.39,112.68343712294217,112.62,112.00251528028907,113.7,112.32478593290283,113.24,111.31812232975048,113.01
A016060,감,B,0.5,계절ETS,125.09334191156833,123.03,123.67270880511427,122.8,124.53826273264154,129.64,113.14195850384182,107.18,113.47648091732304,109.01,114.86318052196842,112.47,118.96211093346844,117.18,120.37659544323245,119.4,118.77318433650197,120.06,118.25263500213553,120.52,118.153299566916,120.64,118.42248480575901,118.82
A016070,귤,B,1.8,계절ETS,268.40080577028044,271.44,271.78081906943066,259.37,271.36903565050983,249.96,199.25877312619792,205.05,190.42828812902468,195.9,202.0205096504074,191.91,209.38736459296837,206.86,221.0380984689532,229.15,223.71206383005136,223.51,216.6173813932041,219.17,213.7137745838045,217.34,214.12215437155785,210.53
A016080,오렌지,B,0.4,계절ETS,113.42059683286206,113.17,113.29208798380897,108.2,104.38531803308861,107.26,97.74478732030606,99.86,99.13747639456804,98.96,122.28414420487773,123.25,129.22720633476538,131.2,121.90779960814183,114.58,106.74450921899432,110.36,109.18736789414783,113.37,115.184593944923,120.98,116.89137743973724,117.16
A016090,참외,B,1.0,계절ETS,108.50454172570056,103.3,107.15017874232058,98.78,99.6624451673554,98.7,96.55184172918331,92.5,99.16778399139979,91.73,99.38018134695169,96.61,103.48392215156872,98.57,152.41663958668994,141.37,150.81691306435837,141.61,100.10995165244925,115.45,94.86873438915758,103.13,78.22876857471672,85.62
A016100,수박,B,1.0,계절ETS,179.440529135575,176.93,176.85543732127476,169.66,164.15125380556887,168.1,156.65171364397716,156.46,155.7799387500299,155.0,158.77767037312114,157.67,161.67708813759512,158.1,157.70125506631993,154.84,153.22644733304674,151.02,162.61275159689714,171.85,153.7019933873343,153.14,152.48437744225893,137.68
A016110,딸기,B,1.5,계절ETS,104.53056597721648,104.51,104.70880105101985,99.75,96.0980229917416,98.75,90.82854861042998,91.96,176.44043170086394,198.38,191.53606905726022,203.25,176.66238169634772,167.9,140.08674500015547,118.42,108.99228795731085,101.24,101.35615439496027,98.44,95.19690477134202,97.7,94.42827817460643,94.62
A016120,바나나,B,0.8,계절ETS,110.84629487221463,109.27,111.93878821161682,114.13,113.74080766980819,115.6,110.98256430479105,111.61,107.76467168442387,112.24,113.90460073971241,116.78,122.17567183165671,120.49,123.68044768425486,119.26,122.80369617255104,119.18,119.27377749199144,118.81,117.16091012841812,116.32,112.39848106615818,112.68
A016130,키위,B,0.4,계절ETS,124.59931914991684,127.65,127.8117905731577,129.93,129.66984722973294,133.63,132.80365606473805,136.35,134.86497523681538,137.44,136.79079392017184,131.27,130.78999024955118,129.63,128.7326473019882,131.28,130.53478041415426,128.73,132.26755371744045,131.22,133.341084335299,140.8,140.4448187226931,142.46
A016140,블루베리,B,0.4,계절ETS,134.93687578070885,136.49,137.396000594372,137.53,138.2028241188021,139.39,139.56337649499673,141.49,141.75501923265713,142.43,142.19758090320212,143.2,144.20733258366863,144.06,142.9823318936153,143.66,144.79053149074414,144.05,144.5383306885596,144.92,144.2891610085936,145.8,144.66771219675408,143.21
A016150,망고,B,0.4,계절ETS,100.33032028195402,106.03,116.11548873172167,128.16,128.39336954158355,129.68,125.28643244583616,129.73,126.26954907196499,130.96,133.56631673802605,122.03,113.86733674741525,117.23,104.0398881287594,107.04,103.40414600639589,97.14,95.09976571715305,101.64,105.34288060886004,112.67,120.76022488892312,122.6
A016160,체리,B,0.3,계절ETS,85.80203225511532,84.49,84.5467302072445,80.83,78.0270133731254,80.11,72.63493524427702,74.61,115.77053019349707,117.14,104.89636276663111,81.89,67.03897675132202,79.93,79.11571208152971,78.26,77.43934710543853,76.28,74.32770496492795,74.69,90.69895067077096,109.15,94.16294771663283,94.97
A016170,아보카도,B,0.1,계절ETS,85.88262886121532,89.18,91.43502849559788,92.96,97.950920091465,95.39,97.2318925356346,92.4,92.2318068776702,98.66,99.64434091467643,106.44,112.54972567229603,103.87,113.7242778107563,108.75,113.17185200781745,117.46,115.27907706023731,105.98,97.52533164305473,98.28,87.6392749348603,82.87
A016180,파인애플,B,0.2,계절ETS,120.47202204585228,121.75,132.5373327535924,132.35,136.06590283073757,136.88,132.15811195750803,125.23,117.16476997402974,124.07,122.32399105712865,129.05,130.71987307884774,125.26,125.23246659737437,121.03,123.72507903038625,118.79,119.37063589128147,116.81,116.69137548181013,118.34,116.78522163665542,117.51
A017010,배추,B,1.3,계절ETS,128.35951073004196,152.69,172.18750619250054,158.24,135.35784170230116,136.62,100.40173221806424,102.26,105.69940060697967,109.68,118.85766434254612,107.81,112.24751970186966,107.95,116.55465124152742,105.81,110.62200307029616,99.2,87.85650553868314,82.96,74.74684795513863,81.7,93.68047159712489,82.23
A017020,상추,B,0.6,계절ETS,174.3619345062108,155.01,171.1214579842193,165.7,141.90006474748128,172.82,119.49865193014617,142.11,110.78780801695038,105.64,126.36518164411387,134.04,119.47165830478676,122.11,111.07504305359762,95.22,103.89465384134371,90.94,100.93137763609843,89.7,100.2449521571119,98.61,140.2181671726873,115.69
A017030,시금치,B,0.3,계절ETS,249.64240727436245,244.41,287.87561940957096,267.4,147.57047955997703,188.04,106.17031511707629,147.74,102.59843018301532,121.84,123.8928108805645,118.31,134.5892957675864,130.13,113.31880520414198,91.3,93.4244415998462,73.72,91.55698744147807,81.14,100.64676452144398,89.43,163.41024608477792,127.7
A017040,양배추,B,0.2,계절ETS,100.6338435835072,101.27,105.14032293543454,100.56,101.25282414240078,93.31,88.29662452776815,89.72,87.62568115775562,90.97,93.38501519606142,92.45,91.91287616598522,93.08,91.78092490450248,90.0,88.87560289358129,74.07,78.2595222512251,70.72,63.49023446121201,73.58,67.9968021674868,74.91
A017050,미나리,B,0.2,계절ETS,153.9454854515483,150.13,185.229579089632,163.25,154.11354056960548,173.42,158.07776514343755,156.31,166.4601693785499,164.58,182.40367486842032,180.12,185.1578878886554,196.06,163.03824061948367,154.5,132.87825596717673,127.23,117.06886927047113,109.91,109.55002402847302,109.64,120.1402484716057,109.98
A017060,깻잎,B,0.2,계절ETS,137.45551957453495,143.52,155.06980402932928,148.08,136.56526668672907,146.5,116.98206761097072,133.05,117.86137113356995,111.82,147.0107848068145,142.57,141.41931965266397,138.83,128.94495982760586,117.59,115.50229784583075,106.07,112.47679686002074,109.19,104.21880211908116,102.01,109.12701520652779,98.61
A017070,부추,B,0.2,계절ETS,123.43011668014447,117.51,117.1537315189505,116.34,102.57984230999239,117.7,142.1453674229676,189.8,188.75022030845156,180.68,191.53172110540737,139.86,164.8353112086943,180.38,143.368899067357,140.15,107.04186376669108,114.58,95.65662897500238,85.72,83.56494138167764,74.23,91.22094132788038,72.84
A017080,무,B,0.6,계절ETS,126.28033729335648,115.27,123.36640697935073,102.99,93.28448949491226,100.89,80.82210985988164,99.67,98.25514790647978,108.37,107.18143324885044,97.34,95.94110014549787,97.59,97.66202472662698,92.31,92.35823259283563,82.45,85.81132178913435,95.48,91.38117267707254,94.15,101.73287810206797,95.67
A017090,열무,B,0.2,계절ETS,161.96032034918298,176.84,169.86088317322054,140.99,112.03347348424501,134.11,116.59005632966208,127.88,120.73412621509539,123.48,129.97056140846223,127.08,131.71965631903714,132.8,144.1280504101131,144.42,128.633227997944,108.75,100.848319204426,86.41,84.95354321724739,85.45,117.65781217588659,109.07
A017100,당근,B,0.3,계절ETS,79.21338999806753,86.74,92.77065154876252,93.79,87.82369489513206,92.68,85.51552735129047,82.02,71.41951034625032,79.56,78.30273192233935,79.76,80.91199102884302,79.54,79.3354760963722,80.36,83.37118318558873,80.7,78.02671988960115,84.3,83.58786825270042,81.19,83.63405350932842,81.64
A017110,감자,B,0.6,계절ETS,101.76081101444312,103.48,107.61977229835502,106.54,107.89546144013262,108.28,111.57295629171723,109.32,118.78222624784206,110.43,121.52508206876708,131.16,138.19528039709695,143.5,148.42039988057925,160.22,168.58803264084418,173.64,163.74226177503152,161.18,135.80091945700775,119.57,104.81727128812618,99.68
A017120,고구마,B,1.0,계절ETS,94.4764801234372,103.49,94.69225537517275,101.4,95.7525065937325,96.94,94.1907708352678,91.46,92.7509482275121,91.12,93.21734156620045,92.95,94.66044168043399,94.5,96.46644793466075,96.2,98.41557616775445,96.68,99.86645604169433,100.74,102.5735270319654,103.72,109.0700941410582,103.79
A017130,도라지,B,0.1,계절ETS,125.68789260005154,126.77,127.33201128839461,127.21,127.63795456626436,126.81,126.50515648626997,128.03,127.89425908903053,128.01,128.19560629819998,128.94,129.80279908554664,130.94,131.30406639469578,131.86,132.0791006071961,131.99,132.08295063920912,132.92,133.42300114955506,132.5,132.79638015920287,132.88
A017140,콩나물,B,0.5,계절ETS,110.06713861303015,109.78,109.60298976335959,109.78,109.90715994230622,108.97,108.80406303686912,108.61,108.59047647187957,109.01,109.52990041127684,110.08,110.68113493227037,109.21,109.32639744386073,109.55,109.56973541513494,109.87,110.00820401996111,110.45,110.47972882732809,110.11,110.00203484229101,110.04
A017150,버섯,B,0.9,계절ETS,109.27366409723935,112.02,123.16344407561084,114.87,117.30919920647464,121.98,114.68263725140991,113.08,112.75326716286209,113.72,122.67378190022771,117.93,121.66474817027586,130.83,117.90958802084931,112.93,110.49097077459082,108.28,107.87353166708563,110.19,105.80860452411031,108.25,105.16221185137157,106.19
A017160,오이,B,0.6,계절ETS,133.56261881630692,137.83,137.02757426669973,143.01,126.48956654135542,143.67,132.51797488598504,146.36,154.99198575291615,145.83,170.60154765167837,177.66,183.64344671062634,169.25,155.94348294376667,143.32,114.61468947364182,114.5,98.69152040372741,90.99,94.55413177385086,86.65,115.65134035604352,95.1
