품목코드,품목명,Tier,가중치,모델,pred_2025-08,actual_2025-08,raw_pred_2025-08,pred_2025-09,actual_2025-09,raw_pred_2025-09,pred_2025-10,actual_2025-10,raw_pred_2025-10,pred_2025-11,actual_2025-11,raw_pred_2025-11,pred_2025-12,actual_2025-12,raw_pred_2025-12,pred_2026-01,actual_2026-01,raw_pred_2026-01,pred_2026-02,actual_2026-02,raw_pred_2026-02,pred_2026-03,actual_2026-03,raw_pred_2026-03,pred_2026-04,actual_2026-04,raw_pred_2026-04,pred_2026-05,actual_2026-05,raw_pred_2026-05,pred_2026-06,actual_2026-06,raw_pred_2026-06,pred_2026-07,actual_2026-07,raw_pred_2026-07
L021050,우산,A,0.2,비계절ETS,106.85695704338652,106.98,106.85695704338652,107.02921857450308,106.95,107.02921857450308,107.022623628573,106.95,107.022623628573,107.0145235538486,106.89,107.0145235538486,106.95156190697304,106.69,106.95156190697304,106.75108811591532,106.37,106.75108811591532,106.3383194849385,106.07,106.41791676725845,105.95707042665912,106.04,106.08376368136626,105.88289522935189,106.37,106.00604299474536,106.22793803048509,106.58,106.3074277324958,106.55362309428128,106.76,106.55362309428128,106.75872382243855,107.23,106.75872382243855
L021060,유모차,A,0.2,비계절ETS,106.5240703471135,106.79,106.5240703471135,106.6569391377978,106.79,106.6569391377978,107.10452691478378,106.36,106.72321775074732,106.91697644379516,106.79,106.54110682972492,106.85349127012233,106.79,106.6653459960686,106.82158343965109,106.36,106.72742814753684,106.54327329107912,106.03,106.54327329107912,106.28612264273367,105.99,106.28612264273367,106.1376144340627,106.14,106.1376144340627,106.13854354671572,105.66,106.13854354671572,105.89873851033624,105.46,105.89873851033624,105.46962481820019,105.62,105.67879687544662
L021070,선글라스,A,0.4,비계절ETS,101.00370351378024,101.14,100.93051112346896,101.27384803124492,101.21,101.1945483127738,101.32832965181655,101.4,101.25537245855892,101.50102780640785,101.62,101.45225732597622,101.7576673384001,101.66,101.68163988339172,101.7718520168968,101.93,101.7067120030842,102.06781675693469,102.64,101.99392086766008,102.903256667772,102.47,102.7857017529165,102.53853175877656,103.08,102.53853175877656,103.19202038614787,102.77,103.19202038614787,102.8712059155409,102.77,102.8712059155409,102.80918488860956,102.8,102.80918488860956
L021080,지갑,A,0.5,비계절ETS,122.6899767088566,122.69,122.6899767088566,122.68998761710448,122.69,122.68998761710448,122.68999341462928,122.69,122.68999341462928,122.68999649851436,122.69,122.68999649851436,122.68999813817926,122.69,122.68999813817926,122.68999901001736,122.69,122.68999901001736,122.68999947362106,122.69,122.68999947362106,122.689999720101,122.69,122.689999720101,122.6899998511692,122.69,122.6899998511692,122.68999992086307,122.69,122.68999992086307,122.68999995792085,122.69,122.68999995792085,122.68999997762506,122.69,122.68999997762506
L031010,산후조리원이용료,A,0.7,비계절ETS,121.63729360805912,121.61,121.63729360805912,121.97358658028622,121.65,121.97358658028622,121.95235925794552,121.72,121.95235925794552,121.92069960055835,122.08,121.97567355441664,122.34594393323512,122.48,122.34594393323512,122.7604944256913,124.54,122.7604944256913,125.0806325382162,125.35,125.0806325382162,125.92701539802984,125.93,125.92701539802984,126.70357871786094,126.55,126.4977906286144,127.3510181788805,126.85,127.11677322670084,127.56189585044868,127.44,127.36476086549744,128.14880879977093,128.06,127.95755550804594
L031040,보험서비스료,A,8.6,비계절ETS,190.99882139238963,190.29,190.99882139238963,190.8331455385234,190.29,190.9923998240188,191.48608031600006,190.29,191.5890477113644,190.80573083317827,190.29,191.50994714427625,190.72006584683692,190.29,191.43802088161704,190.70317426714442,211.52,191.37100284550607,210.6840367441534,211.52,210.6840367441534,213.19386802357369,211.52,213.19386802357369,213.37392338554085,215.81,213.37392338554085,217.2864995335289,215.81,217.2864995335289,217.68618893078644,215.81,217.68618893078644,217.632419535892,215.81,217.632419535892
L031050,자동차보험료,A,3.7,비계절ETS,93.61200314741734,93.67,93.61200314741734,93.61623182582944,93.67,93.61623182582944,93.62015224798756,93.67,93.62015224798756,93.66023583950603,93.67,93.6237878998018,93.66094735104642,93.67,93.6271599656681,93.66161020513965,93.67,93.63028768480343,93.66222644701104,94.93,93.6331887241618,95.09477471526603,94.93,94.94185555009123,95.08730029145414,94.93,94.94094349870554,94.94010733412,94.93,94.94010733412,94.93933927293136,94.93,94.93933927293136,94.93863282620438,94.93,94.93863282620438
L031060,금융수수료,A,0.2,비계절ETS,99.9989216467504,100.0,99.9989216467504,99.99895793455904,100.0,99.99895793455904,99.99899989296452,100.0,99.99899989296452,99.99903388993648,100.0,99.99903388993648,99.99906961269517,100.0,99.99906961269517,99.99910775672404,100.0,99.99910775672404,99.99914056639255,100.0,99.99914056639255,99.99916941842392,100.0,99.99916941842392,99.99920321449846,100.0,99.99920321449846,99.99923245063964,100.0,99.99923245063964,99.999260830039,100.0,99.999260830039,99.99928837429532,100.0,99.99928837429532
L031090,대입전형료,A,0.1,비계절ETS,93.34589880160168,93.36,93.34589880160168,93.3459755500774,101.14,93.3459755500774,101.07924878312151,101.14,101.07924878312151,101.12972722329836,101.14,101.12972722329836,101.13002678172944,101.14,101.13002678172944,101.13008264535844,101.74,101.13008264535844,101.7269429481048,101.74,101.7269429481048,101.73044281449778,101.74,101.73044281449778,101.80186678324822,101.74,101.73051390285926,101.79679256222315,101.74,101.73056619380796,101.7967605230995,101.74,101.73061805173526,101.79675266118012,101.74,101.73066931681647
L031100,시험응시료,A,0.4,비계절ETS,116.15347645298661,116.1,116.2584132751876,116.15248754380396,116.1,116.25442909734588,116.1515284894914,116.1,116.25066983088126,116.15063618762616,116.1,116.24714596571376,116.14966464899918,116.1,116.24370253711642,116.14878034735005,116.1,116.24047884434236,116.14791704411172,116.1,116.23740099917045,116.1470763222464,116.1,116.23445904970342,116.14626406010987,116.1,116.23164978280263,116.14547815805848,116.1,116.22896187594338,116.14469736720123,116.1,116.2263626761091,116.1439487222267,116.1,116.22388004503384
L031110,장례비,A,2.6,비계절ETS,109.25545232733734,109.2,109.29098012966676,109.25407468836359,109.27,109.29842282042928,109.3233232645164,109.27,109.36729946599276,109.31704574067136,109.34,109.3646749109542,109.38844118728292,109.35,109.43366703780124,109.39850225482925,109.99,109.44139676380637,110.09286501785688,110.04,110.09286501785688,110.1411318321808,111.04,110.1411318321808,111.16227343391778,111.04,111.16227343391778,111.15823562459786,111.35,111.15823562459786,111.47286382727128,111.36,111.47286382727128,111.47928953369846,111.45,111.47928953369846
A013010,갈치,B,1.1,계절ETS,110.73916967613016,115.18,110.73916967613016,114.71971041806862,108.21,114.71971041806862,107.71825543656708,107.7,107.71825543656708,108.561033404849,112.46,108.561033404849,112.7517025215284,115.2,112.7517025215284,117.70829358860668,116.85,117.70829358860668,118.69230763192834,114.72,118.69230763192834,115.5364147041068,119.85,115.5364147041068,121.1353817492148,119.94,121.1353817492148,119.52099047630529,124.38,119.52099047630529,122.57281821555917,121.43,122.57281821555917,119.1465123310318,122.77,119.1465123310318
A013020,명태,B,0.7,계절ETS,110.53627067775663,107.81,110.53627067775663,106.99507217402238,110.8,106.99507217402238,111.19723655020016,105.28,111.19723655020016,104.65103670763172,110.25,104.65103670763172,111.19117267378957,110.2,111.19117267378957,110.88287682128464,110.39,110.88287682128464,110.31252727240478,108.82,110.31252727240478,108.24372181831848,109.26,108.24372181831848,109.19442337170776,109.9,109.19442337170776,110.04917186068688,112.01,110.04917186068688,112.3844681779958,111.73,112.3844681779958,111.71844718466902,111.0,111.71844718466902
A013030,조기,B,0.9,계절ETS,123.36729452279556,122.66,122.1125783446096,124.40916568517962,122.99,123.24429039703767,125.75684936367978,126.87,124.67147443259832,127.88329435123866,127.76,126.82329609050828,129.62812658164262,129.64,128.69171251258203,131.53070537634926,131.07,130.84548303630132,133.41025860590995,130.58,132.95014208727366,131.59955119754528,132.75,131.59955119754528,134.2192394144995,132.19,133.91040535018038,132.90591399064758,132.32,132.90591399064758,133.18142186316615,133.27,133.18142186316615,133.7157556134083,133.61,133.7157556134083
A013040,고등어,B,2.0,계절ETS,124.64665190946636,129.63,124.64665190946636,129.6154512017175,127.15,129.6154512017175,126.41159719455992,128.64,126.41159719455992,129.2103800164801,133.25,129.2103800164801,134.44955670818328,134.73,134.44955670818328,137.42774057564623,135.66,137.42774057564623,137.33485239792412,134.71,137.33485239792412,136.32559686007974,136.12,136.32559686007974,137.30381225490876,135.74,137.30381225490876,136.36454001628283,134.76,136.36454001628283,131.15627210658735,138.03,131.90488198788984,135.98553285882983,136.02,135.98553285882983
A013050,오징어,B,1.0,계절ETS,130.6448873980121,128.24,130.6448873980121,128.8788978287689,128.44,128.8788978287689,128.17661018940348,131.35,128.17661018940348,132.91035884669296,129.55,132.91035884669296,129.52652128050323,131.21,129.52652128050323,131.58669836668844,129.68,131.58669836668844,129.13826655290825,133.51,129.13826655290825,133.87229230812295,132.99,133.87229230812295,132.70424593707403,132.18,132.70424593707403,132.29834040363028,137.07,132.29834040363028,136.92633606614356,134.96,136.92633606614356,134.0875800538757,132.29,134.0875800538757
A013060,게,B,0.9,계절ETS,97.44921667007436,97.3,97.44921667007436,95.32744325508828,94.98,95.32744325508828,94.67429697986717,94.37,94.67429697986717,94.18809383217348,94.79,94.32841307016156,94.9799598190384,96.6,94.9799598190384,97.5912084598024,93.81,97.5912084598024,93.6356633838564,92.28,93.6356633838564,91.29661567925102,92.57,91.29661567925102,92.4517355361304,92.25,92.4517355361304,92.68226102023708,93.76,92.68226102023708,94.43278807458314,95.12,94.43278807458314,95.28652008051212,94.65,95.28652008051212
A013070,굴,B,0.4,계절ETS,116.18775122265096,117.56,116.18775122265096,117.8729185984358,116.7,117.8729185984358,124.4961949956106,114.46,124.4961949956106,131.73620361748326,127.6,131.73620361748326,135.29474849784145,135.07,135.29474849784145,123.53521013576749,120.74,123.53521013576749,112.05042849742404,118.34,112.05042849742404,109.5962105480342,114.1,109.5962105480342,114.32042685094508,113.98,114.32042685094508,114.28303129187508,114.91,114.28303129187508,114.89843995614996,115.17,114.89843995614996,114.24569651586432,114.81,114.24569651586432
A013080,조개,B,0.6,계절ETS,114.03190143300505,115.57,114.70674488429746,115.74858027990317,116.22,116.24897295520984,116.57097068589205,117.92,116.97086154462043,117.63035304784736,120.81,117.63035304784736,120.78555330191745,124.91,120.78555330191745,125.42319644523464,125.74,125.42319644523464,126.88985429924045,125.53,125.94942251715318,125.04001984509112,124.19,125.04001984509112,124.47840855523836,126.2,124.47840855523836,126.60407605120922,127.03,126.60407605120922,126.96045558797744,121.08,126.96045558797744,121.00989001134774,121.71,121.00989001134774
A013090,전복,B,0.5,계절ETS,88.17053407897079,86.8,88.17053407897079,90.88952194656456,86.78,90.88952194656456,88.67900296089553,86.25,88.67900296089553,86.51421714548194,85.27,86.51421714548194,86.58071866175932,86.82,86.58071866175932,87.95439174576278,86.24,87.95439174576278,86.34607423638357,86.63,87.40891289032706,82.76152360437155,85.83,83.76520013945067,83.40872312203453,85.78,83.40872312203453,84.94109119060907,84.48,84.94109119060907,82.71847388975152,86.15,82.71847388975152,84.38552315152349,86.09,84.38552315152349
A013100,새우,B,0.7,계절ETS,122.9254714790456,122.47,122.9254714790456,122.70582015414504,124.47,122.70582015414504,124.08221392740909,123.84,124.08221392740909,123.94546993724283,121.49,123.94546993724283,121.623056789029,122.56,121.623056789029,123.92214605668184,123.44,123.92214605668184,123.5175834319556,123.0,123.5175834319556,121.71005358795684,122.21,121.71005358795684,121.66325194129617,122.13,121.66325194129617,121.33338477698604,123.15,121.33338477698604,123.8678446777531,124.21,123.8678446777531,124.75101619453277,125.12,124.75101619453277
A013130,낙지,B,0.5,계절ETS,118.35284408274488,118.71,118.35284408274488,119.5627135285462,119.09,119.5627135285462,119.23444832299111,118.67,119.23444832299111,118.31628920378184,119.37,118.31628920378184,120.1646973322008,120.33,120.1646973322008,120.89857661224592,123.17,120.89857661224592,124.83702892740114,123.68,124.83702892740114,124.50698827712274,124.07,124.50698827712274,124.878545111489,124.63,124.878545111489,124.15570011745422,125.43,124.15570011745422,126.56398054937692,125.75,126.56398054937692,125.78141745991262,126.09,125.78141745991262
A016010,사과,B,2.3,계절ETS,174.1324408163883,179.5,174.1324408163883,183.75273431303896,166.57,183.75273431303896,162.58991569533617,161.61,162.58991569533617,152.70275098286666,160.73,152.70275098286666,159.66876157244042,159.36,159.66876157244042,162.5462711865096,162.9,162.5462711865096,167.5943002223335,167.79,167.5943002223335,168.18991819492402,170.94,168.18991819492402,172.50538378467425,171.96,172.50538378467425,172.70623873870602,173.01,172.70623873870602,173.2837847593271,174.8,173.2837847593271,175.59647349089866,170.88,175.1390631795461
A016020,배,B,0.7,계절ETS,168.09798243893323,153.34,168.09798243893323,155.0152668878266,132.03,155.0152668878266,118.62010044428509,133.78,118.62010044428509,127.092837925433,127.46,127.092837925433,130.07462836136278,128.88,130.07462836136278,133.20013035763745,133.57,133.20013035763745,138.68529232237017,139.39,138.68529232237017,140.36793046292598,147.53,140.36793046292598,148.01003081023592,147.35,148.01003081023592,147.4081918589903,149.8,147.4081918589903,150.2554374172786,158.19,150.2554374172786,158.7009944170118,173.31,158.7009944170118
A016030,복숭아,B,1.0,계절ETS,144.92848020569474,158.58,144.92848020569474,176.72111754166454,162.68,176.72111754166454,156.94430366254502,161.17,156.94430366254502,149.720019942817,150.2,149.720019942817,149.3257920504925,148.67,149.3257920504925,152.13761051803007,151.62,152.13761051803007,155.53973313341032,152.01,155.53973313341032,151.43852273109516,148.83,151.43852273109516,146.75157008414868,145.2,146.75157008414868,140.59922714805126,142.54,141.43755199405064,137.5082936426609,141.38,138.28437169378364,152.54914009854747,154.04,152.54914009854747
